# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s), X (m), Y (m), Z (m), e0, e1, e2, e3
18.812915,0.010819,0.076218,0.403146,0.026803,-0.027539,0.054623,-4.139995,5.641938,-49.175191,-196.128273,121.889475,1041.714702,0.005338,0.964456,-0.165880,-0.205641
18.890957,0.012846,0.073982,0.407405,0.025072,-0.029690,0.054498,-4.083789,5.633984,-49.807280,-196.449181,122.329478,1037.852242,0.008630,0.962314,-0.181190,-0.202626
18.969000,0.014742,0.071622,0.411653,0.023489,-0.030480,0.054364,-4.027100,5.626016,-50.436296,-196.765683,122.768860,1033.940571,0.011863,0.959872,-0.196628,-0.199629
19.047043,0.016528,0.069257,0.415890,0.022337,-0.029691,0.054222,-3.969992,5.618045,-51.062187,-197.077744,123.207619,1029.979932,0.015038,0.957124,-0.212188,-0.196652
19.125086,0.018244,0.067004,0.420116,0.021748,-0.027703,0.054072,-3.912532,5.610080,-51.684901,-197.385334,123.645757,1025.970570,0.018158,0.954065,-0.227864,-0.193692
19.217800,0.020244,0.064549,0.425120,0.021604,-0.024919,0.053883,-3.843875,5.600634,-52.420495,-197.744901,124.165452,1021.144520,0.021792,0.950020,-0.246627,-0.190187
19.310514,0.022233,0.062317,0.430107,0.021529,-0.023087,0.053683,-3.774798,5.591203,-53.151509,-198.098083,124.684272,1016.250483,0.025347,0.945521,-0.265531,-0.186681
19.327104,0.022589,0.061933,0.430997,0.021459,-0.022968,0.053646,-3.762392,5.589517,-53.281830,-198.160603,124.777015,1015.367625,0.025975,0.944667,-0.268928,-0.186053
19.343694,0.022944,0.061552,0.431887,0.021363,-0.022916,0.053609,-3.749970,5.587832,-53.412003,-198.222918,124.869731,1014.482605,0.026600,0.943799,-0.272329,-0.185424
19.360284,0.023297,0.061172,0.432776,0.021239,-0.022930,0.053572,-3.737532,5.586147,-53.542029,-198.285026,124.962418,1013.595428,0.027222,0.942916,-0.275734,-0.184795
19.376874,0.023648,0.060791,0.433664,0.021084,-0.023008,0.053534,-3.725078,5.584462,-53.671909,-198.346928,125.055078,1012.706094,0.027842,0.942017,-0.279142,-0.184165
19.410054,0.024342,0.060023,0.435439,0.020676,-0.023349,0.053458,-3.700116,5.581092,-53.931227,-198.470111,125.240313,1010.920969,0.029073,0.940176,-0.285971,-0.182904
19.443233,0.025019,0.059240,0.437212,0.020135,-0.023905,0.053380,-3.675080,5.577722,-54.189959,-198.592465,125.425436,1009.127250,0.030294,0.938273,-0.292815,-0.181642
19.476413,0.025677,0.058436,0.438981,0.019469,-0.024627,0.053301,-3.649967,5.574352,-54.448103,-198.713987,125.610448,1007.324955,0.031505,0.936310,-0.299674,-0.180378
19.509593,0.026310,0.057606,0.440749,0.018695,-0.025455,0.053221,-3.624774,5.570981,-54.705660,-198.834674,125.795348,1005.514106,0.032705,0.934285,-0.306545,-0.179112
19.579544,0.027557,0.055768,0.444465,0.016852,-0.027246,0.053049,-3.571394,5.563873,-55.246721,-199.086366,126.184794,1001.668455,0.035201,0.929811,-0.321074,-0.176443
19.649495,0.028675,0.053818,0.448170,0.014991,-0.028639,0.052871,-3.517653,5.556767,-55.785150,-199.334310,126.573744,997.785049,0.037651,0.925057,-0.335654,-0.173773
19.719446,0.029673,0.051797,0.451862,0.013460,-0.029215,0.052689,-3.463575,5.549669,-56.320927,-199.578484,126.962197,993.864072,0.040057,0.920017,-0.350279,-0.171107
19.789397,0.030583,0.049765,0.455541,0.012517,-0.028830,0.052502,-3.409196,5.542585,-56.854022,-199.818865,127.350153,989.905710,0.042420,0.914687,-0.364942,-0.168446
19.859347,0.031447,0.047784,0.459207,0.012237,-0.027663,0.052310,-3.354560,5.535524,-57.384410,-200.055432,127.737615,985.910153,0.044738,0.909064,-0.379637,-0.165789
19.929298,0.032309,0.045896,0.462859,0.012457,-0.026144,0.052114,-3.299703,5.528490,-57.912064,-200.288170,128.124584,981.877590,0.047014,0.903144,-0.394356,-0.163133
19.999249,0.033190,0.044108,0.466498,0.012823,-0.024806,0.051914,-3.244644,5.521485,-58.436967,-200.517063,128.511062,977.808213,0.049245,0.896925,-0.409094,-0.160474
20.079940,0.034221,0.042130,0.470677,0.012867,-0.024041,0.051679,-3.180871,5.513437,-59.039031,-200.776304,128.956268,973.068593,0.051761,0.889375,-0.426108,-0.157397
20.160630,0.035219,0.040175,0.474838,0.012071,-0.024303,0.051438,-3.116784,5.505416,-59.637421,-201.030387,129.400826,968.280540,0.054215,0.881418,-0.443126,-0.154308
20.241321,0.036115,0.038173,0.478978,0.010364,-0.025317,0.051192,-3.052337,5.497419,-60.232137,-201.279283,129.844738,963.444351,0.056605,0.873049,-0.460138,-0.151205
20.322011,0.036854,0.036087,0.483099,0.008107,-0.026494,0.050941,-2.987501,5.489445,-60.823173,-201.522964,130.288005,958.560322,0.058933,0.864263,-0.477131,-0.148093
20.412490,0.037471,0.033654,0.487695,0.005674,-0.027260,0.050655,-2.914332,5.480539,-61.481519,-201.789964,130.784283,953.027263,0.061468,0.853909,-0.496148,-0.144596
20.502970,0.037919,0.031190,0.492265,0.004185,-0.027007,0.050363,-2.840717,5.471688,-62.135186,-202.050325,131.279758,947.434848,0.063928,0.843017,-0.515108,-0.141099
20.593449,0.038299,0.028782,0.496809,0.003984,-0.025905,0.050067,-2.766740,5.462909,-62.784129,-202.304008,131.774435,941.783504,0.066314,0.831582,-0.533993,-0.137600
20.683928,0.038691,0.026485,0.501325,0.004563,-0.024586,0.049765,-2.692465,5.454203,-63.428309,-202.550983,132.268321,936.073658,0.068623,0.819600,-0.552786,-0.134098
20.774408,0.039112,0.024297,0.505814,0.004913,-0.023732,0.049458,-2.617910,5.445571,-64.067704,-202.791225,132.761423,930.305744,0.070852,0.807069,-0.571469,-0.130586
20.864887,0.039507,0.022161,0.510275,0.004169,-0.023693,0.049147,-2.543049,5.437006,-64.702308,-203.024707,133.253746,924.480195,0.073000,0.793983,-0.590022,-0.127058
20.955367,0.039782,0.020005,0.514707,0.002157,-0.024235,0.048832,-2.467831,5.428501,-65.332125,-203.251399,133.745298,918.597443,0.075063,0.780342,-0.608428,-0.123516
21.045846,0.039860,0.017799,0.519111,-0.000444,-0.024705,0.048512,-2.392219,5.420060,-65.957154,-203.471269,134.236083,912.657923,0.077044,0.766142,-0.626665,-0.119963
21.141022,0.039718,0.015448,0.523712,-0.002558,-0.024621,0.048173,-2.312265,5.411252,-66.609443,-203.695150,134.751523,906.349297,0.079040,0.750597,-0.645646,-0.116221
21.236198,0.039428,0.013132,0.528281,-0.003066,-0.023746,0.047829,-2.231943,5.402537,-67.256385,-203.911404,135.266130,899.978842,0.080948,0.734429,-0.664394,-0.112479
21.331374,0.039140,0.010914,0.532817,-0.002117,-0.022471,0.047481,-2.151350,5.393940,-67.897940,-204.119999,135.779912,893.547070,0.082767,0.717636,-0.682886,-0.108737
21.426550,0.038959,0.008810,0.537319,-0.001110,-0.021603,0.047130,-2.070559,5.385476,-68.534076,-204.320911,136.292882,887.054495,0.084496,0.700221,-0.701098,-0.104991
21.521726,0.038827,0.006771,0.541788,-0.001878,-0.021611,0.046775,-1.989554,5.377133,-69.164791,-204.514123,136.805052,880.501632,0.086129,0.682184,-0.719005,-0.101231
21.539781,0.038789,0.006382,0.542632,-0.002393,-0.021692,0.046708,-1.974154,5.375561,-69.283830,-204.549906,136.902123,879.251773,0.086427,0.678692,-0.722366,-0.100516
21.557837,0.038741,0.005991,0.543474,-0.003002,-0.021762,0.046640,-1.958740,5.373992,-69.402675,-204.585411,136.999165,877.999766,0.086722,0.675179,-0.725715,-0.099801
21.575892,0.038681,0.005597,0.544316,-0.003670,-0.021816,0.046572,-1.943311,5.372425,-69.521327,-204.620637,137.096180,876.745615,0.087013,0.671643,-0.729052,-0.099085
21.593947,0.038608,0.005203,0.545156,-0.004371,-0.021849,0.046504,-1.927868,5.370860,-69.639785,-204.655584,137.193166,875.489323,0.087300,0.668085,-0.732376,-0.098368
21.630057,0.038374,0.004447,0.546833,-0.008403,-0.020140,0.046368,-1.896952,5.367732,-69.876117,-204.724643,137.387053,872.970333,0.087865,0.660901,-0.738987,-0.096936
21.666168,0.038412,0.003477,0.548499,0.008274,-0.032078,0.045931,-1.866216,5.364495,-70.111623,-204.792588,137.580826,870.442823,0.088413,0.653630,-0.745547,-0.095502
21.695356,0.038799,0.002422,0.549836,0.019975,-0.041358,0.045657,-1.841600,5.361753,-70.301359,-204.846700,137.737367,868.393606,0.088840,0.647687,-0.750811,-0.094343
21.724545,0.039488,0.001117,0.551165,0.028469,-0.049042,0.045446,-1.817183,5.358906,-70.490539,-204.900097,137.893827,866.338859,0.089245,0.641687,-0.756042,-0.093180
21.753733,0.040383,-0.000387,0.552489,0.033029,-0.054314,0.045275,-1.792917,5.355979,-70.679175,-204.952782,138.050202,864.278597,0.089623,0.635630,-0.761239,-0.092015
21.782922,0.041361,-0.002008,0.553808,0.033370,-0.056591,0.045126,-1.768734,5.353011,-70.867284,-205.004761,138.206492,862.212838,0.089972,0.629516,-0.766401,-0.090845
21.812110,0.042294,-0.003652,0.555124,0.029669,-0.055605,0.044992,-1.744560,5.350042,-71.054884,-205.056034,138.362695,860.141595,0.090288,0.623345,-0.771529,-0.089672
21.841298,0.043070,-0.005223,0.556435,0.022502,-0.051430,0.044867,-1.720321,5.347111,-71.241993,-205.106601,138.518811,858.064884,0.090575,0.617117,-0.776621,-0.088497
21.870487,0.043599,-0.006632,0.557743,0.012751,-0.044459,0.044748,-1.695956,5.344254,-71.428625,-205.156459,138.674843,855.982718,0.090834,0.610832,-0.781676,-0.087319
21.908364,0.043816,-0.008101,0.559435,-0.002001,-0.032339,0.044600,-1.664069,5.340696,-71.670124,-205.220094,138.877201,853.272622,0.091137,0.602591,-0.788179,-0.085792
21.946241,0.043456,-0.009071,0.561122,-0.016795,-0.018565,0.044456,-1.631824,5.337339,-71.910855,-205.282515,139.079427,850.553393,0.091414,0.594255,-0.794615,-0.084266
21.984119,0.042567,-0.009524,0.562803,-0.029197,-0.005482,0.044315,-1.599222,5.334183,-72.150816,-205.343709,139.281530,847.825061,0.091680,0.585824,-0.800979,-0.082745
22.021996,0.041282,-0.009528,0.564479,-0.037415,0.004732,0.044174,-1.566322,5.331193,-72.389991,-205.403661,139.483517,845.087654,0.091947,0.577299,-0.807269,-0.081232
22.059873,0.039780,-0.009223,0.566149,-0.040569,0.010463,0.044034,-1.533227,5.328315,-72.628357,-205.462363,139.685393,842.341204,0.092224,0.568679,-0.813481,-0.079726
22.097750,0.038256,-0.008796,0.567814,-0.038720,0.010902,0.043894,-1.500064,5.325476,-72.865881,-205.519810,139.887161,839.585740,0.092515,0.559966,-0.819615,-0.078227
22.135628,0.036885,-0.008451,0.569474,-0.032748,0.006147,0.043754,-1.466966,5.322608,-73.102533,-205.576001,140.088822,836.821296,0.092821,0.551160,-0.825668,-0.076734
22.173505,0.035798,-0.008369,0.571129,-0.024129,-0.002826,0.043614,-1.434044,5.319650,-73.338288,-205.630941,140.290372,834.047905,0.093134,0.542261,-0.831640,-0.075247
22.226034,0.034868,-0.008910,0.573415,-0.011031,-0.019107,0.043418,-1.388810,5.315328,-73.663727,-205.705080,140.569698,830.186930,0.093565,0.529770,-0.839787,-0.073190
22.267143,0.034595,-0.009943,0.575197,-0.002571,-0.031619,0.043265,-1.353793,5.311747,-73.917175,-205.761451,140.788133,827.153479,0.093883,0.519872,-0.846052,-0.071584
22.308252,0.034613,-0.011444,0.576972,0.002579,-0.041082,0.043112,-1.319068,5.308019,-74.169550,-205.816389,141.006417,824.109632,0.094170,0.509869,-0.852219,-0.069979
22.349361,0.034765,-0.013246,0.578741,0.003712,-0.045557,0.042958,-1.284536,5.304202,-74.420875,-205.869904,141.224546,821.055431,0.094415,0.499760,-0.858289,-0.068377
22.390470,0.034883,-0.015120,0.580504,0.001025,-0.044179,0.042803,-1.250064,5.300370,-74.671180,-205.922001,141.442518,817.990919,0.094615,0.489547,-0.864258,-0.066779
22.431579,0.034826,-0.016823,0.582260,-0.004500,-0.037333,0.042649,-1.215517,5.296595,-74.920495,-205.972680,141.660332,814.916138,0.094772,0.479230,-0.870125,-0.065185
22.483447,0.034379,-0.018438,0.584467,-0.013272,-0.023328,0.042453,-1.171664,5.292004,-75.233683,-206.034590,141.934935,811.022045,0.094917,0.466066,-0.877377,-0.063181
22.535315,0.033483,-0.019262,0.586664,-0.021201,-0.007670,0.042257,-1.127412,5.287662,-75.545356,-206.094217,142.209306,807.111748,0.095023,0.452742,-0.884455,-0.061188
22.577964,0.032480,-0.019361,0.588463,-0.025308,0.002744,0.042096,-1.090737,5.284273,-75.800500,-206.141520,142.434750,803.884310,0.095098,0.441666,-0.890140,-0.059558
22.620614,0.031355,-0.019100,0.590255,-0.026598,0.008533,0.041934,-1.053892,5.281002,-76.054597,-206.187255,142.660053,800.646014,0.095173,0.430484,-0.895700,-0.057933
22.663264,0.030232,-0.018705,0.592040,-0.025285,0.008668,0.041771,-1.016997,5.277781,-76.307622,-206.231417,142.885218,797.396902,0.095251,0.419198,-0.901132,-0.056314
22.705914,0.029209,-0.018418,0.593818,-0.022174,0.003484,0.041609,-0.980180,5.274540,-76.559547,-206.274006,143.110245,794.137023,0.095334,0.407809,-0.906433,-0.054700
22.748564,0.028340,-0.018439,0.595589,-0.018382,-0.005462,0.041446,-0.943546,5.271222,-76.810352,-206.315029,143.335132,790.866423,0.095414,0.396318,-0.911602,-0.053091
22.804322,0.027441,-0.019103,0.597894,-0.014138,-0.018996,0.041233,-0.896021,5.266718,-77.136533,-206.366311,143.628922,786.574517,0.095502,0.381144,-0.918160,-0.050995
22.848348,0.026866,-0.020140,0.599706,-0.012485,-0.027555,0.041064,-0.858796,5.263025,-77.392718,-206.404939,143.860717,783.172819,0.095542,0.369043,-0.923175,-0.049347
22.892375,0.026328,-0.021477,0.601510,-0.012625,-0.031769,0.040895,-0.821764,5.259251,-77.647714,-206.441932,144.092347,779.759868,0.095548,0.356839,-0.928046,-0.047707
22.936401,0.025750,-0.022889,0.603307,-0.014203,-0.030627,0.040726,-0.784816,5.255458,-77.901543,-206.477298,144.323810,776.335716,0.095515,0.344533,-0.932770,-0.046078
22.980428,0.025081,-0.024139,0.605096,-0.016476,-0.024609,0.040556,-0.747835,5.251711,-78.154231,-206.511037,144.555107,772.900415,0.095443,0.332126,-0.937345,-0.044460
23.024454,0.024307,-0.025041,0.606878,-0.018617,-0.015478,0.040387,-0.710731,5.248063,-78.405796,-206.543146,144.786240,769.454014,0.095338,0.319620,-0.941768,-0.042853
23.080454,0.023205,-0.025573,0.609134,-0.020234,-0.003144,0.040171,-0.663303,5.243608,-78.724166,-206.581621,145.080005,765.054374,0.095171,0.303575,-0.947168,-0.040825
23.124339,0.022303,-0.025543,0.610893,-0.020328,0.003947,0.040001,-0.625967,5.240257,-78.972394,-206.609912,145.310043,761.594158,0.095025,0.290895,-0.951220,-0.039245
23.168223,0.021414,-0.025274,0.612644,-0.019648,0.007015,0.039831,-0.588555,5.236991,-79.219499,-206.636562,145.539937,758.123073,0.094873,0.278123,-0.955111,-0.037672
23.212108,0.020567,-0.024965,0.614389,-0.018717,0.005647,0.039662,-0.551161,5.233756,-79.465463,-206.661569,145.769688,754.641169,0.094717,0.265264,-0.958837,-0.036105
23.255992,0.019760,-0.024802,0.616125,-0.018076,0.000664,0.039492,-0.513877,5.230499,-79.710269,-206.684938,145.999298,751.148496,0.094555,0.252318,-0.962398,-0.034544
23.299876,0.018973,-0.024911,0.617855,-0.018069,-0.006173,0.039321,-0.476767,5.227180,-79.953906,-206.706674,146.228763,747.645106,0.094383,0.239287,-0.965792,-0.032989
23.353080,0.018003,-0.025449,0.619941,-0.018952,-0.013991,0.039115,-0.432037,5.223055,-80.247708,-206.730847,146.506757,743.383481,0.094150,0.223380,-0.969679,-0.031115
23.406283,0.016975,-0.026328,0.622017,-0.020357,-0.018268,0.038908,-0.387552,5.218837,-80.539800,-206.752648,146.784528,739.106270,0.093881,0.207354,-0.973316,-0.029258
23.459486,0.015877,-0.027310,0.624081,-0.021478,-0.017373,0.038701,-0.343210,5.214590,-80.830202,-206.772086,147.062075,734.813564,0.093568,0.191215,-0.976698,-0.027420
23.512689,0.014737,-0.028124,0.626135,-0.021586,-0.011814,0.038494,-0.298884,5.210394,-81.118942,-206.789167,147.339396,730.505453,0.093213,0.174965,-0.979822,-0.025604
23.565892,0.013613,-0.028570,0.628177,-0.020449,-0.003920,0.038287,-0.254477,5.206316,-81.406040,-206.803888,147.616496,726.182023,0.092821,0.158611,-0.982685,-0.023809
23.621423,0.012517,-0.028590,0.630297,-0.018410,0.003469,0.038071,-0.208012,5.202216,-81.703951,-206.816730,147.905489,721.653238,0.092384,0.141433,-0.985388,-0.021954
23.676953,0.011524,-0.028280,0.632406,-0.016545,0.007158,0.037855,-0.161480,5.198250,-82.000072,-206.826990,148.194259,717.107959,0.091928,0.124152,-0.987796,-0.020115
23.732483,0.010605,-0.027879,0.634502,-0.015927,0.006117,0.037638,-0.114994,5.194353,-82.294386,-206.834667,148.482811,712.546286,0.091459,0.106773,-0.989904,-0.018289
23.788014,0.009692,-0.027635,0.636586,-0.016951,0.001458,0.037422,-0.068674,5.190446,-82.586874,-206.839765,148.771146,707.968321,0.090975,0.089301,-0.991709,-0.016475
23.843544,0.008699,-0.027693,0.638658,-0.019258,-0.004158,0.037206,-0.022603,5.186474,-82.877525,-206.842298,149.059264,703.374165,0.090469,0.071742,-0.993208,-0.014677
23.907122,0.007396,-0.028096,0.641015,-0.022133,-0.008152,0.036958,0.029834,5.181839,-83.208048,-206.842065,149.388866,698.094419,0.089851,0.051537,-0.994545,-0.012643
23.956672,0.006270,-0.028509,0.642842,-0.023291,-0.007607,0.036765,0.070532,5.178193,-83.463985,-206.839578,149.645532,693.965172,0.089336,0.035721,-0.995304,-0.011080
24.006221,0.005118,-0.028824,0.644659,-0.022781,-0.004034,0.036571,0.111172,5.174567,-83.718494,-206.835076,149.902018,689.823280,0.088789,0.019848,-0.995812,-0.009538
24.055770,0.004029,-0.028915,0.646466,-0.020651,0.001115,0.036378,0.151828,5.171010,-83.971588,-206.828561,150.158326,685.668812,0.088214,0.003922,-0.996066,-0.008019
24.105320,0.003069,-0.028743,0.648264,-0.017685,0.005886,0.036185,0.192526,5.167553,-84.223275,-206.820030,150.414460,681.501838,0.087619,-0.012051,-0.996064,-0.006519
24.154869,0.002254,-0.028368,0.650052,-0.015074,0.008665,0.035993,0.233245,5.164197,-84.473552,-206.809482,150.670424,677.322428,0.087008,-0.028067,-0.995804,-0.005035
24.204418,0.001541,-0.027912,0.651831,-0.013878,0.008789,0.035800,0.273921,5.160913,-84.722411,-206.796918,150.926225,673.130653,0.086384,-0.044121,-0.995283,-0.003566
24.253967,0.000848,-0.027505,0.653600,-0.014556,0.006723,0.035607,0.314482,5.157657,-84.969843,-206.782340,151.181863,668.926581,0.085749,-0.060209,-0.994498,-0.002109
24.303517,0.000085,-0.027234,0.655359,-0.016754,0.003754,0.035415,0.354870,5.154389,-85.215842,-206.765756,151.437341,664.710285,0.085099,-0.076326,-0.993449,-0.000665
24.368287,-0.001090,-0.027081,0.657645,-0.020287,0.000839,0.035163,0.407385,5.150065,-85.535248,-206.741067,151.771053,659.180464,0.084220,-0.097431,-0.991676,0.001196
24.420218,-0.002177,-0.027050,0.659466,-0.021965,0.000765,0.034961,0.449287,5.146557,-85.789580,-206.718822,152.038411,654.731915,0.083486,-0.114376,-0.989924,0.002663
24.472149,-0.003313,-0.026978,0.661276,-0.021649,0.002779,0.034760,0.491071,5.143053,-86.042359,-206.694405,152.305587,650.270198,0.082725,-0.131336,-0.987876,0.004104
24.524080,-0.004380,-0.026766,0.663076,-0.018924,0.006083,0.034559,0.532800,5.139597,-86.293601,-206.667819,152.572581,645.795395,0.081940,-0.148307,-0.985530,0.005518
24.567879,-0.005477,-0.026525,0.664584,-0.029414,0.005380,0.034320,0.567841,5.136552,-86.504290,-206.643717,152.797620,642.011248,0.081260,-0.162623,-0.983318,0.006687
24.603420,-0.006684,-0.026326,0.665801,-0.039123,0.004992,0.034142,0.596117,5.133899,-86.674440,-206.623033,152.980130,638.933782,0.080696,-0.174241,-0.981366,0.007617
24.638961,-0.008146,-0.026117,0.667011,-0.044305,0.005983,0.033986,0.624257,5.131094,-86.843862,-206.601345,153.162544,635.850281,0.080120,-0.185857,-0.979272,0.008525
24.674502,-0.009707,-0.025869,0.668217,-0.043880,0.007856,0.033841,0.652301,5.128214,-87.012561,-206.578659,153.344858,632.760771,0.079531,-0.197470,-0.977037,0.009407
24.710043,-0.011173,-0.025564,0.669417,-0.037881,0.009945,0.033701,0.680302,5.125358,-87.180546,-206.554978,153.527070,629.665279,0.078930,-0.209079,-0.974659,0.010261
24.745583,-0.012359,-0.025190,0.670612,-0.027673,0.011620,0.033563,0.708302,5.122625,-87.347824,-206.530301,153.709182,626.563828,0.078319,-0.220680,-0.972138,0.011091
24.781124,-0.013147,-0.024765,0.671803,-0.015503,0.012513,0.033426,0.736331,5.120079,-87.514400,-206.504629,153.891200,623.456446,0.077699,-0.232272,-0.969474,0.011902
24.816665,-0.013510,-0.024320,0.672988,-0.003903,0.012521,0.033290,0.764400,5.117740,-87.680276,-206.477960,154.073130,620.343155,0.077073,-0.243853,-0.966666,0.012701
24.852206,-0.013504,-0.023887,0.674169,0.004850,0.011811,0.033155,0.792495,5.115584,-87.845451,-206.450294,154.254980,617.223981,0.076443,-0.255419,-0.963714,0.013495
24.887747,-0.013257,-0.023483,0.675345,0.009189,0.010768,0.033020,0.820585,5.113555,-88.009923,-206.421629,154.436756,614.098950,0.075809,-0.266968,-0.960618,0.014288
24.923288,-0.012936,-0.023112,0.676516,0.008538,0.009879,0.032885,0.848629,5.111572,-88.173687,-206.391966,154.618460,610.968085,0.075172,-0.278499,-0.957376,0.015084
24.958829,-0.012712,-0.022762,0.677682,0.003379,0.009584,0.032751,0.876580,5.109550,-88.336737,-206.361309,154.800094,607.831413,0.074532,-0.290009,-0.953990,0.015882
24.994370,-0.012722,-0.022409,0.678844,-0.004898,0.010149,0.032617,0.904402,5.107416,-88.499072,-206.329660,154.981654,604.688958,0.073886,-0.301497,-0.950459,0.016680
25.029911,-0.013047,-0.022021,0.680001,-0.014332,0.011581,0.032483,0.932070,5.105124,-88.660689,-206.297025,155.163135,601.540747,0.073235,-0.312960,-0.946782,0.017472
25.065452,-0.013694,-0.021573,0.681153,-0.022831,0.013620,0.032349,0.959580,5.102663,-88.821588,-206.263409,155.344532,598.386805,0.072578,-0.324398,-0.942961,0.018253
25.100993,-0.014600,-0.021053,0.682300,-0.028616,0.015808,0.032215,0.986945,5.100056,-88.981774,-206.228818,155.525840,595.227157,0.071912,-0.335809,-0.938993,0.019017
25.136533,-0.015651,-0.020462,0.683443,-0.030579,0.017605,0.032081,1.014194,5.097354,-89.141250,-206.193256,155.707053,592.061828,0.071240,-0.347191,-0.934881,0.019760
25.172074,-0.016707,-0.019824,0.684581,-0.028479,0.018540,0.031948,1.041361,5.094627,-89.300023,-206.156727,155.888170,588.890843,0.070560,-0.358542,-0.930623,0.020481
25.207615,-0.017632,-0.019173,0.685714,-0.022945,0.018345,0.031814,1.068483,5.091943,-89.458099,-206.119234,156.069190,585.714229,0.069873,-0.369860,-0.926219,0.021179
25.243156,-0.018325,-0.018547,0.686842,-0.015290,0.017031,0.031681,1.095587,5.089359,-89.615481,-206.080777,156.250117,582.532008,0.069181,-0.381143,-0.921670,0.021858
25.289315,-0.018802,-0.017827,0.688300,-0.004921,0.014151,0.031508,1.130787,5.086204,-89.818853,-206.029394,156.484963,578.390751,0.068275,-0.395741,-0.915544,0.022717
25.335474,-0.018842,-0.017238,0.689751,0.002731,0.011073,0.031336,1.165972,5.083273,-90.021063,-205.976386,156.719667,574.240133,0.067363,-0.410270,-0.909173,0.023561
25.372530,-0.018682,-0.016849,0.690909,0.005042,0.009503,0.031198,1.194176,5.081029,-90.182552,-205.932657,156.907992,570.901304,0.066626,-0.421881,-0.903880,0.024233
25.409586,-0.018501,-0.016499,0.692063,0.003673,0.009302,0.031060,1.222303,5.078806,-90.343286,-205.887884,157.096234,567.556505,0.065886,-0.433442,-0.898430,0.024904
25.446643,-0.018427,-0.016134,0.693211,-0.000583,0.010630,0.030922,1.250319,5.076536,-90.503265,-205.842071,157.284393,564.205764,0.065141,-0.444950,-0.892822,0.025571
25.483699,-0.018546,-0.015699,0.694355,-0.006289,0.013194,0.030784,1.278194,5.074166,-90.662484,-205.795222,157.472467,560.849108,0.064391,-0.456405,-0.887057,0.026232
25.520755,-0.018882,-0.015156,0.695493,-0.011802,0.016380,0.030646,1.305917,5.071672,-90.820945,-205.747342,157.660450,557.486567,0.063636,-0.467803,-0.881134,0.026883
25.562778,-0.019479,-0.014397,0.696777,-0.016077,0.019761,0.030491,1.337180,5.068708,-90.999732,-205.691806,157.873516,553.666229,0.062774,-0.480658,-0.874228,0.027602
25.604801,-0.020192,-0.013519,0.698055,-0.017085,0.021855,0.030335,1.368285,5.065646,-91.177553,-205.634959,158.086455,549.838399,0.061906,-0.493434,-0.867121,0.028295
25.646824,-0.020878,-0.012590,0.699327,-0.014714,0.021983,0.030180,1.399276,5.062563,-91.354415,-205.576808,158.299265,546.003116,0.061033,-0.506129,-0.859813,0.028963
25.688847,-0.021409,-0.011695,0.700592,-0.009919,0.020122,0.030025,1.430190,5.059533,-91.530325,-205.517356,158.511945,542.160421,0.060156,-0.518739,-0.852305,0.029604
25.730870,-0.021716,-0.010908,0.701850,-0.004323,0.016921,0.029870,1.461053,5.056611,-91.705288,-205.456607,158.724501,538.310354,0.059276,-0.531261,-0.844597,0.030223
25.784480,-0.021786,-0.010110,0.703446,0.001436,0.012587,0.029673,1.500353,5.053060,-91.927121,-205.377226,158.995488,533.388096,0.058149,-0.547099,-0.834476,0.030990
25.838090,-0.021629,-0.009507,0.705032,0.003422,0.010184,0.029476,1.539536,5.049657,-92.147418,-205.295742,159.266289,528.453988,0.057016,-0.562779,-0.824034,0.031739
25.891700,-0.021467,-0.008956,0.706607,0.001319,0.011139,0.029280,1.578525,5.046281,-92.366173,-205.212162,159.536909,523.508111,0.055876,-0.578292,-0.813272,0.032475
25.945310,-0.021485,-0.008280,0.708171,-0.002996,0.015080,0.029085,1.617253,5.042802,-92.583386,-205.126499,159.807347,518.550548,0.054730,-0.593633,-0.802192,0.033194
25.998919,-0.021740,-0.007362,0.709725,-0.006625,0.019944,0.028890,1.655690,5.039148,-92.799059,-205.038766,160.077594,513.581381,0.053577,-0.608794,-0.790798,0.033889
26.052529,-0.022137,-0.006215,0.711269,-0.007319,0.023049,0.028695,1.693862,5.035341,-93.013199,-204.948980,160.347641,508.600693,0.052419,-0.623768,-0.779090,0.034550
26.106139,-0.022495,-0.004979,0.712802,-0.004687,0.022595,0.028501,1.731833,5.031482,-93.225820,-204.857153,160.617482,503.608566,0.051260,-0.638549,-0.767072,0.035173
26.159749,-0.022656,-0.003847,0.714325,-0.000244,0.018729,0.028307,1.769663,5.027695,-93.436932,-204.763295,160.887117,498.605081,0.050101,-0.653130,-0.754746,0.035757
26.213359,-0.022570,-0.002958,0.715837,0.003625,0.013531,0.028114,1.807375,5.024065,-93.646542,-204.667413,161.156553,493.590318,0.048942,-0.667503,-0.742115,0.036312
26.266969,-0.022313,-0.002318,0.717339,0.005128,0.009875,0.027921,1.844943,5.020586,-93.854653,-204.569513,161.425797,488.564359,0.047782,-0.681661,-0.729183,0.036845
26.320578,-0.022032,-0.001797,0.718831,0.004053,0.009788,0.027729,1.882310,5.017175,-94.061264,-204.469603,161.694858,483.527283,0.046619,-0.695595,-0.715952,0.037361
