# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s), X (m), Y (m), Z (m), e0, e1, e2, e3
22.073435,-0.010663,-0.043309,0.598727,-0.069135,0.032405,0.035850,-5.552660,5.931241,-75.383071,-347.353680,347.585163,692.668727,0.150542,-0.477357,-0.865457,-0.021237
22.107999,-0.013046,-0.042154,0.599964,-0.066484,0.033601,0.035738,-5.516504,5.903030,-75.573045,-347.544979,347.789685,690.059876,0.150017,-0.486342,-0.860573,-0.019502
22.142563,-0.015205,-0.041019,0.601197,-0.056700,0.031326,0.035626,-5.480309,5.874925,-75.762305,-347.735028,347.993233,687.444472,0.149473,-0.495298,-0.855582,-0.017805
22.188591,-0.017396,-0.039724,0.602833,-0.036440,0.023722,0.035476,-5.431918,5.837854,-76.013225,-347.986164,348.262790,683.951490,0.148724,-0.507177,-0.848769,-0.015596
22.234620,-0.018582,-0.038851,0.604463,-0.014186,0.013239,0.035326,-5.383204,5.801328,-76.262877,-348.235066,348.530652,680.446989,0.147949,-0.518995,-0.841769,-0.013424
22.270857,-0.018827,-0.038512,0.605741,0.000174,0.005279,0.035207,-5.344610,5.772972,-76.458534,-348.429441,348.740361,677.679882,0.147321,-0.528252,-0.836127,-0.011724
22.307094,-0.018630,-0.038435,0.607014,0.009088,-0.000551,0.035088,-5.305849,5.744900,-76.653410,-348.622413,348.949048,674.905699,0.146679,-0.537464,-0.830371,-0.010021
22.343331,-0.018222,-0.038513,0.608284,0.011430,-0.002952,0.034969,-5.266999,5.717002,-76.847506,-348.813979,349.156722,672.124469,0.146022,-0.546630,-0.824503,-0.008309
22.379569,-0.017847,-0.038607,0.609549,0.007470,-0.001366,0.034850,-5.228149,5.689149,-77.040825,-349.004137,349.363386,669.336220,0.145350,-0.555746,-0.818521,-0.006585
22.415806,-0.017713,-0.038576,0.610809,-0.001312,0.003920,0.034730,-5.189384,5.661226,-77.233368,-349.192888,349.569039,666.540979,0.144663,-0.564812,-0.812426,-0.004852
22.472807,-0.018273,-0.038020,0.612784,-0.019635,0.017172,0.034542,-5.128715,5.616975,-77.534667,-349.486955,349.890476,662.130016,0.143549,-0.578970,-0.802610,-0.002124
22.512981,-0.019304,-0.037132,0.614169,-0.030971,0.027013,0.034408,-5.086238,5.585477,-77.745873,-349.692142,350.115503,659.010882,0.142740,-0.588872,-0.795522,-0.000219
22.553155,-0.020725,-0.035876,0.615548,-0.037813,0.034512,0.034275,-5.043963,5.553771,-77.956126,-349.895627,350.339259,655.883282,0.141911,-0.598709,-0.788293,0.001658
22.593329,-0.022310,-0.034394,0.616923,-0.038797,0.037783,0.034141,-5.001810,5.521974,-78.165427,-350.097416,350.561739,652.747254,0.141064,-0.608481,-0.780923,0.003497
22.633503,-0.023818,-0.032877,0.618292,-0.034257,0.036144,0.034007,-4.959683,5.490225,-78.373776,-350.297514,350.782941,649.602837,0.140200,-0.618185,-0.773411,0.005295
22.673678,-0.025049,-0.031517,0.619655,-0.025955,0.030276,0.033873,-4.917493,5.458657,-78.581171,-350.495918,351.002871,646.450069,0.139320,-0.627818,-0.765758,0.007056
22.720590,-0.026007,-0.030307,0.621240,-0.014739,0.020396,0.033716,-4.868074,5.422135,-78.822148,-350.725455,351.258093,642.757935,0.138271,-0.638974,-0.756645,0.009077
22.759645,-0.026418,-0.029667,0.622555,-0.006860,0.012341,0.033585,-4.826791,5.392038,-79.021768,-350.914770,351.469262,639.675676,0.137381,-0.648181,-0.748915,0.010741
22.798699,-0.026572,-0.029309,0.623864,-0.001945,0.006583,0.033454,-4.785406,5.362178,-79.220490,-351.102470,351.679261,636.585637,0.136473,-0.657311,-0.741056,0.012397
22.837754,-0.026603,-0.029112,0.625168,-0.000594,0.004438,0.033322,-4.743974,5.332480,-79.418315,-351.288553,351.888098,633.487856,0.135548,-0.666363,-0.733069,0.014050
22.876808,-0.026648,-0.028922,0.626466,-0.002512,0.006309,0.033191,-4.702557,5.302848,-79.615248,-351.473017,352.095777,630.382365,0.134604,-0.675334,-0.724955,0.015702
22.915863,-0.026816,-0.028589,0.627760,-0.006683,0.011631,0.033059,-4.661217,5.273195,-79.811289,-351.655866,352.302298,627.269202,0.133642,-0.684222,-0.716714,0.017350
22.978645,-0.027475,-0.027512,0.629829,-0.014767,0.024049,0.032847,-4.595016,5.225347,-80.124574,-351.946428,352.631863,622.248602,0.132059,-0.698332,-0.703202,0.019980
23.023996,-0.028249,-0.026233,0.631315,-0.018645,0.032055,0.032694,-4.547427,5.190602,-80.349446,-352.153733,352.868047,618.609825,0.130890,-0.708386,-0.693239,0.021849
23.069346,-0.029144,-0.024650,0.632794,-0.019345,0.036236,0.032540,-4.499986,5.155774,-80.573122,-352.358883,353.102654,614.960878,0.129701,-0.718321,-0.683105,0.023681
23.114696,-0.030000,-0.022983,0.634267,-0.016844,0.035229,0.032387,-4.452611,5.120984,-80.795603,-352.561884,353.335681,611.301814,0.128497,-0.728133,-0.672802,0.025472
23.160047,-0.030684,-0.021470,0.635732,-0.012331,0.029638,0.032233,-4.405218,5.086362,-81.016889,-352.762737,353.567133,607.632687,0.127276,-0.737820,-0.662330,0.027222
23.205397,-0.031137,-0.020283,0.637190,-0.007615,0.021776,0.032079,-4.357751,5.052002,-81.236980,-352.961440,353.797020,603.953552,0.126040,-0.747378,-0.651692,0.028939
23.257041,-0.031408,-0.019370,0.638842,-0.003920,0.013791,0.031903,-4.303602,5.013218,-81.486162,-353.185097,354.056923,599.751664,0.124610,-0.758100,-0.639378,0.030865
23.298088,-0.031530,-0.018884,0.640149,-0.002946,0.010703,0.031764,-4.260528,4.982604,-81.683109,-353.360864,354.262071,596.402857,0.123454,-0.766494,-0.629442,0.032382
23.339135,-0.031649,-0.018455,0.641450,-0.003439,0.011307,0.031624,-4.217475,4.952100,-81.879082,-353.534862,354.465966,593.045985,0.122279,-0.774773,-0.619376,0.033888
23.380182,-0.031813,-0.017932,0.642745,-0.004730,0.015126,0.031484,-4.174490,4.921630,-82.074085,-353.707094,354.668609,589.681089,0.121086,-0.782934,-0.609180,0.035383
23.421229,-0.032035,-0.017206,0.644035,-0.006064,0.020834,0.031345,-4.131604,4.891139,-82.268121,-353.877564,354.870002,586.308208,0.119876,-0.790976,-0.598855,0.036862
23.462276,-0.032304,-0.016232,0.645318,-0.006840,0.026703,0.031205,-4.088832,4.860604,-82.461193,-354.046275,355.070142,582.927383,0.118649,-0.798896,-0.588403,0.038322
23.510613,-0.032639,-0.014811,0.646823,-0.006642,0.031596,0.031040,-4.038596,4.824605,-82.687320,-354.242702,355.304219,578.936001,0.117188,-0.808065,-0.575932,0.040008
23.558950,-0.032934,-0.013233,0.648319,-0.005345,0.032654,0.030876,-3.988463,4.788631,-82.912114,-354.436702,355.536555,574.933722,0.115712,-0.817058,-0.563287,0.041654
23.598960,-0.033355,-0.011814,0.649548,-0.017317,0.038638,0.030539,-3.947217,4.758911,-83.097140,-354.595454,355.727551,571.612737,0.114479,-0.824368,-0.552689,0.042984
23.638969,-0.034320,-0.010135,0.650764,-0.034259,0.047493,0.030228,-3.906470,4.729250,-83.281177,-354.752562,355.917360,568.284369,0.113231,-0.831554,-0.541975,0.044278
23.678979,-0.035859,-0.008170,0.651969,-0.041066,0.051177,0.030038,-3.866236,4.699666,-83.464227,-354.908050,356.105983,564.948657,0.111962,-0.838616,-0.531145,0.045524
23.686981,-0.036190,-0.007762,0.652209,-0.040919,0.051009,0.030002,-3.858219,4.693762,-83.500724,-354.938955,356.143566,564.280637,0.111705,-0.840013,-0.528966,0.045766
23.694983,-0.036515,-0.007356,0.652449,-0.040306,0.050501,0.029966,-3.850204,4.687865,-83.537185,-354.969796,356.181101,563.612325,0.111447,-0.841406,-0.526782,0.046006
23.702985,-0.036833,-0.006955,0.652689,-0.039264,0.049699,0.029933,-3.842190,4.681974,-83.573610,-355.000573,356.218590,562.943721,0.111188,-0.842794,-0.524593,0.046244
23.710987,-0.037142,-0.006561,0.652928,-0.037815,0.048636,0.029900,-3.834175,4.676090,-83.610000,-355.031286,356.256031,562.274826,0.110928,-0.844176,-0.522400,0.046479
23.718988,-0.037437,-0.006177,0.653167,-0.035980,0.047325,0.029869,-3.826157,4.670212,-83.646355,-355.061934,356.293425,561.605640,0.110667,-0.845553,-0.520202,0.046713
23.734992,-0.037978,-0.005446,0.653645,-0.031272,0.044031,0.029808,-3.810104,4.658477,-83.718960,-355.123039,356.368073,560.266397,0.110142,-0.848293,-0.515793,0.047173
23.750996,-0.038434,-0.004773,0.654121,-0.025393,0.039930,0.029750,-3.794015,4.646770,-83.791429,-355.183887,356.442532,558.925992,0.109613,-0.851012,-0.511366,0.047626
23.767000,-0.038788,-0.004172,0.654597,-0.018650,0.035192,0.029693,-3.777877,4.635091,-83.863765,-355.244476,356.516805,557.584428,0.109081,-0.853710,-0.506922,0.048071
23.783004,-0.039029,-0.003649,0.655072,-0.011380,0.030033,0.029638,-3.761681,4.623439,-83.935969,-355.304807,356.590891,556.241708,0.108546,-0.856387,-0.502460,0.048511
23.799008,-0.039151,-0.003211,0.655546,-0.003924,0.024696,0.029583,-3.745423,4.611812,-84.008044,-355.364879,356.664791,554.897833,0.108008,-0.859042,-0.497981,0.048946
23.831523,-0.039042,-0.002578,0.656506,0.010511,0.014232,0.029475,-3.712194,4.588263,-84.154081,-355.486123,356.814362,552.163907,0.106910,-0.864371,-0.488827,0.049818
23.864038,-0.038513,-0.002250,0.657462,0.022084,0.005797,0.029368,-3.678732,4.564791,-84.299580,-355.606283,356.963169,549.425241,0.105807,-0.869608,-0.479602,0.050682
23.896554,-0.037678,-0.002142,0.658415,0.029163,0.000821,0.029262,-3.645108,4.541375,-84.444531,-355.725353,357.111214,546.681852,0.104703,-0.874752,-0.470308,0.051544
23.929069,-0.036692,-0.002130,0.659365,0.031035,0.000114,0.029157,-3.611428,4.517992,-84.588918,-355.843328,357.258498,543.933760,0.103600,-0.879801,-0.460945,0.052408
23.961584,-0.035721,-0.002076,0.660312,0.027946,0.003705,0.029052,-3.577811,4.494624,-84.732721,-355.960209,357.405022,541.180982,0.102498,-0.884754,-0.451515,0.053274
23.994100,-0.034909,-0.001850,0.661254,0.021001,0.010851,0.028946,-3.544369,4.471263,-84.875920,-356.075999,357.550786,538.423539,0.101397,-0.889611,-0.442019,0.054141
24.026615,-0.034358,-0.001358,0.662194,0.011891,0.020171,0.028841,-3.511188,4.447907,-85.018500,-356.190706,357.695791,535.661449,0.100296,-0.894370,-0.432456,0.055003
24.063142,-0.034108,-0.000427,0.663245,0.001422,0.031085,0.028723,-3.474283,4.421685,-85.177923,-356.318283,357.857780,532.553088,0.099057,-0.899600,-0.421635,0.055958
24.099669,-0.034221,0.000879,0.664292,-0.006834,0.039933,0.028605,-3.437761,4.395496,-85.336554,-356.444518,358.018811,529.438919,0.097812,-0.904707,-0.410733,0.056889
24.136195,-0.034573,0.002439,0.665335,-0.010993,0.044501,0.028486,-3.401538,4.369368,-85.494409,-356.569425,358.178887,526.318969,0.096559,-0.909690,-0.399751,0.057788
24.172722,-0.034991,0.004072,0.666373,-0.010425,0.043744,0.028368,-3.365484,4.343330,-85.651510,-356.693013,358.338010,523.193267,0.095295,-0.914548,-0.388691,0.058650
24.209249,-0.035308,0.005586,0.667407,-0.005780,0.038015,0.028251,-3.329455,4.317402,-85.807883,-356.815285,358.496183,520.061841,0.094021,-0.919281,-0.377552,0.059476
24.252843,-0.035390,0.007030,0.668636,0.002921,0.026845,0.028111,-3.286334,4.286611,-85.993590,-356.959491,358.683726,516.317050,0.092488,-0.924761,-0.364160,0.060420
24.296437,-0.035069,0.007957,0.669858,0.011991,0.014650,0.027971,-3.242985,4.255983,-86.178312,-357.101813,358.869930,512.564184,0.090946,-0.930056,-0.350662,0.061330
24.340032,-0.034389,0.008400,0.671075,0.018625,0.005425,0.027831,-3.199421,4.225491,-86.362051,-357.242241,359.054801,508.803288,0.089398,-0.935160,-0.337063,0.062220
24.383626,-0.033496,0.008550,0.672285,0.021258,0.002012,0.027691,-3.155763,4.195103,-86.544794,-357.380767,359.238346,505.034403,0.087848,-0.940072,-0.323366,0.063099
24.427220,-0.032572,0.008682,0.673489,0.019881,0.005181,0.027550,-3.112191,4.164786,-86.726512,-357.517391,359.420568,501.257574,0.086296,-0.944789,-0.309572,0.063970
24.470815,-0.031775,0.009059,0.674687,0.015816,0.013425,0.027409,-3.068882,4.134520,-86.907181,-357.652120,359.601469,497.472845,0.084744,-0.949308,-0.295685,0.064832
24.514409,-0.031184,0.009844,0.675879,0.011052,0.023561,0.027268,-3.025949,4.104304,-87.086782,-357.784969,359.781052,493.680264,0.083190,-0.953628,-0.281708,0.065675
24.558004,-0.030791,0.011044,0.677064,0.007469,0.031894,0.027127,-2.983407,4.074154,-87.265314,-357.915954,359.959319,489.879876,0.081632,-0.957749,-0.267642,0.066488
24.601598,-0.030510,0.012527,0.678244,0.006226,0.035486,0.026988,-2.941186,4.044101,-87.442791,-358.045092,360.136274,486.071729,0.080070,-0.961669,-0.253490,0.067263
24.645192,-0.030228,0.014056,0.679417,0.007478,0.033151,0.026848,-2.899146,4.014174,-87.619235,-358.172393,360.311921,482.255867,0.078503,-0.965387,-0.239254,0.067994
24.688787,-0.029851,0.015377,0.680585,0.010445,0.025853,0.026709,-2.857135,3.984390,-87.794674,-358.297864,360.486267,478.432335,0.076931,-0.968900,-0.224939,0.068683
24.732381,-0.029326,0.016316,0.681746,0.013866,0.016295,0.026570,-2.815046,3.954757,-87.969128,-358.421502,360.659317,474.601176,0.075355,-0.972206,-0.210546,0.069337
24.775975,-0.028658,0.016843,0.682901,0.016576,0.007865,0.026431,-2.772853,3.925265,-88.142604,-358.543304,360.831079,470.762434,0.073777,-0.975302,-0.196081,0.069964
24.819570,-0.027894,0.017069,0.684050,0.017939,0.003345,0.026292,-2.730611,3.895898,-88.315099,-358.663264,361.001557,466.916150,0.072198,-0.978186,-0.181545,0.070573
24.859566,-0.027163,0.017187,0.685099,0.018040,0.003585,0.026164,-2.691913,3.869045,-88.472479,-358.771704,361.156840,463.380758,0.070749,-0.980644,-0.168151,0.071119
24.899561,-0.026443,0.017389,0.686143,0.017431,0.007482,0.026037,-2.653368,3.842267,-88.629008,-358.878599,361.311050,459.839089,0.069300,-0.982919,-0.154704,0.071653
24.939557,-0.025753,0.017794,0.687182,0.016601,0.013529,0.025910,-2.615046,3.815557,-88.784677,-358.983957,361.464191,456.291175,0.067850,-0.985012,-0.141205,0.072171
24.979553,-0.025094,0.018445,0.688216,0.015987,0.019719,0.025782,-2.576980,3.788917,-88.939484,-359.087786,361.616264,452.737053,0.066402,-0.986921,-0.127658,0.072668
25.019549,-0.024455,0.019312,0.689244,0.015835,0.024127,0.025655,-2.539160,3.762355,-89.093430,-359.190098,361.767274,449.176757,0.064954,-0.988646,-0.114064,0.073140
25.059545,-0.023816,0.020298,0.690268,0.016157,0.025452,0.025528,-2.501537,3.735883,-89.246526,-359.290901,361.917223,445.610320,0.063506,-0.990185,-0.100426,0.073583
25.099541,-0.023163,0.021275,0.691287,0.016769,0.023353,0.025401,-2.464041,3.709512,-89.398784,-359.390201,362.066115,442.037777,0.062060,-0.991538,-0.086747,0.073995
25.139537,-0.022488,0.022119,0.692300,0.017408,0.018499,0.025274,-2.426604,3.683252,-89.550217,-359.488003,362.213955,438.459161,0.060616,-0.992704,-0.073029,0.074377
25.179533,-0.021790,0.022745,0.693308,0.017855,0.012310,0.025148,-2.389175,3.657107,-89.700833,-359.584308,362.360747,434.874504,0.059173,-0.993680,-0.059274,0.074732
25.219529,-0.021078,0.023132,0.694312,0.018033,0.006509,0.025022,-2.351737,3.631078,-89.850638,-359.679117,362.506496,431.283840,0.057731,-0.994466,-0.045487,0.075064
25.266233,-0.020237,0.023348,0.695477,0.018001,0.002186,0.024876,-2.308042,3.600820,-90.024543,-359.787933,362.675377,427.083329,0.056051,-0.995142,-0.029349,0.075429
25.312938,-0.019390,0.023448,0.696635,0.018001,0.001539,0.024731,-2.264442,3.570702,-90.197335,-359.894711,362.842848,422.874721,0.054374,-0.995554,-0.013174,0.075772
25.359643,-0.018528,0.023588,0.697787,0.018331,0.004205,0.024585,-2.221027,3.540712,-90.369003,-359.999457,363.008916,418.658070,0.052700,-0.995702,0.003033,0.076095
25.406347,-0.017640,0.023886,0.698932,0.019082,0.008649,0.024438,-2.177869,3.510842,-90.539541,-360.102181,363.173585,414.433428,0.051029,-0.995585,0.019267,0.076393
25.461708,-0.016546,0.024501,0.700280,0.020223,0.013589,0.024264,-2.127084,3.475590,-90.740223,-360.221343,363.366972,409.415504,0.049056,-0.995100,0.038540,0.076709
25.517069,-0.015402,0.025321,0.701618,0.021106,0.015306,0.024089,-2.076672,3.440519,-90.939327,-360.337702,363.558413,404.386515,0.047092,-0.994239,0.057839,0.076979
25.561210,-0.014468,0.025973,0.702678,0.021195,0.013090,0.023952,-2.036669,3.412699,-91.096959,-360.428483,363.709664,400.368958,0.045533,-0.993282,0.073240,0.077156
25.605350,-0.013542,0.026477,0.703733,0.020594,0.008481,0.023815,-1.996751,3.385013,-91.253616,-360.517500,363.859689,396.344466,0.043980,-0.992085,0.088648,0.077301
25.649490,-0.012652,0.026748,0.704781,0.019483,0.003328,0.023678,-1.956866,3.357463,-91.409309,-360.604758,364.008495,392.313080,0.042435,-0.990645,0.104060,0.077417
25.693630,-0.011812,0.026800,0.705823,0.018370,-0.000376,0.023541,-1.917014,3.330049,-91.564041,-360.690255,364.156089,388.274843,0.040896,-0.988962,0.119472,0.077509
25.737770,-0.011010,0.026734,0.706859,0.017873,-0.001402,0.023405,-1.877247,3.302767,-91.717808,-360.773995,364.302475,384.229797,0.039363,-0.987036,0.134878,0.077583
25.786854,-0.010123,0.026682,0.708004,0.018515,0.000514,0.023254,-1.833218,3.272579,-91.887655,-360.865056,364.463847,379.723739,0.037666,-0.984606,0.151999,0.077643
25.835938,-0.009182,0.026788,0.709142,0.020240,0.003848,0.023103,-1.789478,3.242539,-92.056292,-360.953962,364.623740,375.209373,0.035977,-0.981874,0.169104,0.077677
25.875951,-0.008339,0.027346,0.710058,0.021413,0.024980,0.022638,-1.754490,3.218338,-92.192802,-361.024866,364.753001,371.523182,0.034607,-0.979422,0.183032,0.077678
25.881446,-0.008219,0.027544,0.710182,0.021556,0.046218,0.022405,-1.749800,3.215063,-92.211469,-361.034494,364.770675,371.016585,0.034420,-0.979070,0.184943,0.077675
25.886940,-0.008099,0.027848,0.710304,0.021958,0.066923,0.022197,-1.745173,3.211814,-92.230112,-361.044095,364.788331,370.509886,0.034232,-0.978714,0.186854,0.077672
25.892435,-0.007976,0.028266,0.710426,0.022601,0.086911,0.022011,-1.740613,3.208592,-92.248729,-361.053671,364.805969,370.003085,0.034044,-0.978354,0.188764,0.077667
25.897929,-0.007850,0.028794,0.710546,0.023465,0.106044,0.021846,-1.736117,3.205396,-92.267322,-361.063222,364.823590,369.496181,0.033857,-0.977991,0.190674,0.077661
25.908918,-0.007581,0.030155,0.710785,0.025788,0.141323,0.021565,-1.727308,3.199079,-92.304435,-361.082252,364.858779,368.482068,0.033481,-0.977253,0.194494,0.077642
25.919907,-0.007282,0.031879,0.711020,0.028777,0.171948,0.021338,-1.718722,3.192855,-92.341457,-361.101185,364.893898,367.467547,0.033104,-0.976500,0.198312,0.077614
25.930896,-0.006948,0.033911,0.711254,0.032266,0.197266,0.021153,-1.710333,3.186713,-92.378392,-361.120026,364.928950,366.452620,0.032727,-0.975733,0.202129,0.077574
25.941884,-0.006573,0.036190,0.711485,0.036075,0.216788,0.021003,-1.702112,3.180641,-92.415244,-361.138775,364.963935,365.437288,0.032348,-0.974952,0.205945,0.077522
25.968404,-0.005494,0.042307,0.712039,0.045435,0.238517,0.020738,-1.682761,3.166203,-92.503880,-361.183655,365.048091,362.985338,0.031430,-0.973008,0.215147,0.077334
25.994923,-0.004182,0.048537,0.712586,0.052910,0.223940,0.020561,-1.663719,3.151917,-92.592161,-361.228028,365.131866,360.531042,0.030505,-0.970981,0.224341,0.077055
26.021442,-0.002720,0.053957,0.713130,0.056264,0.177673,0.020439,-1.644502,3.137596,-92.680173,-361.271894,365.215263,358.074409,0.029578,-0.968870,0.233526,0.076688
26.047961,-0.001236,0.057823,0.713671,0.054213,0.108746,0.020352,-1.624705,3.123080,-92.767987,-361.315245,365.298278,355.615444,0.028652,-0.966676,0.242700,0.076250
26.074480,0.000120,0.059675,0.714210,0.046685,0.028819,0.020285,-1.604057,3.108264,-92.855648,-361.358060,365.380904,353.154153,0.027732,-0.964394,0.251862,0.075764
26.100999,0.001217,0.059387,0.714747,0.034852,-0.049707,0.020227,-1.582453,3.093104,-92.943170,-361.400314,365.463132,350.690539,0.026823,-0.962025,0.261010,0.075256
26.127518,0.001966,0.057151,0.715283,0.020873,-0.115539,0.020173,-1.559955,3.077624,-93.030542,-361.441984,365.544954,348.224607,0.025926,-0.959564,0.270141,0.074756
26.154038,0.002343,0.053429,0.715817,0.007445,-0.160078,0.020121,-1.536767,3.061903,-93.117724,-361.483047,365.626363,345.756359,0.025045,-0.957012,0.279254,0.074285
26.186061,0.002381,0.047874,0.716461,-0.004194,-0.178916,0.020059,-1.508298,3.042771,-93.222676,-361.531806,365.724111,342.772687,0.024002,-0.953806,0.290233,0.073779
26.218085,0.002163,0.042354,0.717102,-0.007373,-0.159398,0.019999,-1.479933,3.023714,-93.327167,-361.579652,365.821246,339.785660,0.022979,-0.950464,0.301180,0.073351
26.243514,0.002013,0.038749,0.717610,-0.002899,-0.121992,0.019952,-1.457896,3.008794,-93.409743,-361.617002,365.897943,337.411470,0.022179,-0.947715,0.309850,0.073061
26.268942,0.002054,0.036271,0.718117,0.007285,-0.072397,0.019905,-1.436544,2.994163,-93.491931,-361.653800,365.974265,335.035186,0.021389,-0.944882,0.318499,0.072802
26.294370,0.002416,0.035125,0.718622,0.021731,-0.018264,0.019859,-1.416016,2.979877,-93.573712,-361.690066,366.050218,332.656817,0.020605,-0.941965,0.327127,0.072558
26.319798,0.003180,0.035327,0.719127,0.038288,0.032792,0.019814,-1.396352,2.965953,-93.655079,-361.725821,366.125813,330.276373,0.019828,-0.938968,0.335735,0.072311
26.345226,0.004364,0.036713,0.719630,0.054417,0.074065,0.019767,-1.377495,2.952370,-93.736045,-361.761086,366.201059,327.893866,0.019057,-0.935890,0.344321,0.072045
26.370654,0.005926,0.038972,0.720132,0.067572,0.100609,0.019720,-1.359301,2.939071,-93.816632,-361.795881,366.275962,325.509305,0.018293,-0.932733,0.352886,0.071744
26.412115,0.008998,0.043453,0.720948,0.077356,0.106483,0.019642,-1.330513,2.917788,-93.947307,-361.851639,366.397375,321.616918,0.017061,-0.927416,0.366805,0.071158
26.445165,0.011511,0.046615,0.721596,0.072302,0.080643,0.019581,-1.307731,2.900943,-94.050931,-361.895238,366.493530,318.510253,0.016095,-0.923028,0.377857,0.070601
26.478215,0.013670,0.048570,0.722242,0.056766,0.036919,0.019521,-1.284597,2.884009,-94.154149,-361.938078,366.589127,315.400171,0.015147,-0.918507,0.388869,0.069981
26.511265,0.015187,0.048934,0.722886,0.034636,-0.012647,0.019460,-1.260838,2.866883,-94.257002,-361.980144,366.684161,312.286683,0.014216,-0.913851,0.399837,0.069321
26.544314,0.015932,0.047733,0.723529,0.011454,-0.056273,0.019398,-1.236407,2.849545,-94.359494,-362.021413,366.778625,309.169802,0.013303,-0.909059,0.410759,0.068651
26.577364,0.015971,0.045332,0.724169,-0.007147,-0.085134,0.019336,-1.211457,2.832050,-94.461602,-362.061864,366.872514,306.049540,0.012405,-0.904130,0.421631,0.067997
26.610414,0.015536,0.042305,0.724807,-0.016848,-0.094772,0.019275,-1.186290,2.814509,-94.563281,-362.101486,366.965822,302.925910,0.011520,-0.899063,0.432451,0.067376
26.643464,0.014964,0.039288,0.725443,-0.015612,-0.085432,0.019214,-1.161273,2.797059,-94.664478,-362.140278,367.058553,299.798927,0.010647,-0.893859,0.443218,0.066795
26.676514,0.014612,0.036840,0.726077,-0.004090,-0.061538,0.019152,-1.136757,2.779836,-94.765146,-362.178250,367.150710,296.668608,0.009784,-0.888518,0.453929,0.066249
26.709564,0.014774,0.035326,0.726709,0.014591,-0.030356,0.019090,-1.112999,2.762945,-94.865250,-362.215425,367.242303,293.534972,0.008933,-0.883042,0.464583,0.065724
26.742614,0.015609,0.034854,0.727339,0.035608,-0.000067,0.019029,-1.090113,2.746436,-94.964776,-362.251828,367.333344,290.398037,0.008095,-0.877433,0.475180,0.065200
26.775664,0.017106,0.035268,0.727967,0.053672,0.022302,0.018968,-1.068054,2.730297,-95.063733,-362.287490,367.423846,287.257821,0.007272,-0.871691,0.485718,0.064657
26.808714,0.019090,0.036219,0.728592,0.064384,0.032467,0.018906,-1.046637,2.714459,-95.162149,-362.322434,367.513820,284.114345,0.006467,-0.865818,0.496196,0.064079
26.854124,0.022087,0.037632,0.729449,0.062890,0.025243,0.018822,-1.017789,2.693017,-95.296555,-362.369307,367.636597,279.789944,0.005395,-0.857537,0.510495,0.063218
26.888112,0.024055,0.038212,0.730088,0.050392,0.008029,0.018760,-0.996250,2.677062,-95.396589,-362.403535,367.727856,276.549313,0.004618,-0.851179,0.521118,0.062526
26.922100,0.025466,0.038101,0.730724,0.031853,-0.013452,0.018697,-0.974525,2.661091,-95.496169,-362.437027,367.818572,273.305290,0.003862,-0.844684,0.531672,0.061805
26.956088,0.026202,0.037271,0.731358,0.012293,-0.033562,0.018631,-0.952545,2.645071,-95.595306,-362.469776,367.908745,270.057890,0.003125,-0.838051,0.542154,0.061073
26.990076,0.026324,0.035856,0.731991,-0.003379,-0.047788,0.018565,-0.930367,2.629018,-95.693991,-362.501774,367.998373,266.807128,0.002402,-0.831282,0.552561,0.060343
27.024064,0.026035,0.034105,0.732620,-0.011694,-0.053666,0.018501,-0.908143,2.612981,-95.792207,-362.533017,368.087455,263.553020,0.001692,-0.824376,0.562892,0.059629
27.058052,0.025617,0.032308,0.733248,-0.011217,-0.051056,0.018437,-0.886078,2.597036,-95.889929,-362.563507,368.175993,260.295582,0.000993,-0.817333,0.573143,0.058933
27.092039,0.025359,0.030721,0.733874,-0.002724,-0.041890,0.018373,-0.864375,2.581268,-95.987133,-362.593253,368.263992,257.034831,0.000306,-0.810156,0.583313,0.058256
27.126027,0.025492,0.029508,0.734497,0.011077,-0.029488,0.018309,-0.843191,2.565744,-96.083801,-362.622269,368.351459,253.770786,-0.000370,-0.802845,0.593400,0.057589
27.160015,0.026131,0.028719,0.735118,0.026249,-0.017534,0.018245,-0.822600,2.550500,-96.179925,-362.650576,368.438404,250.503465,-0.001031,-0.795401,0.603404,0.056924
27.194003,0.027253,0.028286,0.735737,0.038672,-0.009057,0.018182,-0.802581,2.535530,-96.275510,-362.678192,368.524835,247.232885,-0.001674,-0.787826,0.613322,0.056248
27.227991,0.028705,0.028056,0.736354,0.045155,-0.005732,0.018117,-0.783033,2.520798,-96.370570,-362.705137,368.610761,243.959066,-0.002296,-0.780120,0.623154,0.055554
27.261979,0.030252,0.027845,0.736969,0.044261,-0.007655,0.018053,-0.763806,2.506249,-96.465124,-362.731423,368.696190,240.682025,-0.002897,-0.772285,0.632898,0.054838
27.301210,0.031836,0.027417,0.737676,0.034846,-0.014744,0.017979,-0.741812,2.489606,-96.573660,-362.760957,368.794185,236.895493,-0.003562,-0.763083,0.644033,0.053986
27.340440,0.032924,0.026654,0.738379,0.020027,-0.023923,0.017905,-0.719863,2.473053,-96.681568,-362.789628,368.891530,233.104716,-0.004200,-0.753710,0.655044,0.053113
