time,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,xhat_0,xhat_1,xhat_2,xhat_3,xhat_4,xhat_5,xhat_6,xhat_7,xhat_8,xhat_9,input_0
0.325,-0.0020128935555337097,0.44836025195950335,228.93808151790302,-0.00013770763968150808,2.896882487181677,31.42750621453222,0.9993308478743267,-0.03619010043235846,0.004662825080393202,0.0024441338799408257,0.18413834102401364,0.11350362450756699,0.06665580437124877,5.104347998597523e-05,4.956589962790776e-06,-0.004703509204490173,-3.3485154118737343e-06,0.00012211159252208445,29.329492226332665,0.9999999999037099,-1.3351849935728748e-05,1.0553469441458786e-07,-3.7811316078589415e-06,-0.05093760487503208
0.35000000000000003,-0.0017872349245139508,0.5233392637701721,229.75431121183163,0.01922733386693086,3.0996831478610987,33.87013264022886,0.9994064187369514,-0.03371076823420731,0.006232150739862328,0.003308041391897697,0.2124582039199221,0.13125388724410753,0.08243389984437074,8.378571830579853e-05,8.745448306769378e-06,0.00392638328633723,-1.0559254507724923e-05,0.00020223925120219088,31.770484800149305,0.9999999925584891,-1.2984137849498231e-05,3.580322776824922e-07,-0.00012130253680020101,-0.04974847235220621
0.375,-0.0009662058158825588,0.6032044422787795,230.63157316484015,0.047946795976413874,3.2871259075627304,36.310935114144144,0.9994807021038661,-0.030891037032787477,0.008022211676898865,0.004360866286067182,0.23826602563170726,0.14746249491680705,0.09835664906115357,0.00014051256768411082,1.4948861168102845e-05,0.011916435047455872,-2.4117487990781145e-05,0.0003394154677288502,34.198835148892606,0.9999999996653208,-1.1711891510413518e-05,7.442056609840649e-07,-2.30572346731092e-05,-0.05018037451370331
0.4,0.0007038638122568631,0.6875450723242107,231.56986519494828,0.08759284925522363,3.457029098121832,38.75254581360572,0.9995481929990518,-0.027770046134538307,0.010008230781282237,0.005601498042928077,0.2602041017459582,0.16128152122041237,0.1137748972686252,0.00024007387514371478,2.512058724435183e-05,0.018204822455728735,-4.881758622866252e-05,0.0005812988875087328,36.62444330301231,0.9999999621579927,-8.905948670400911e-06,1.3422254916834828e-06,0.0002749598070403547,-0.05149118236892346
0.42500000000000004,0.0035168864280243203,0.7758909655557616,232.56920482959325,0.1396070641931617,3.60721132663639,41.194690555741914,0.9996032482199263,-0.024405235395791817,0.012153752900090523,0.0070238119510346855,0.276814428407596,0.17182229398705287,0.12848514188008944,0.0004190020411677869,4.3704676489827366e-05,0.02189200303039032,-9.299098583002993e-05,0.0010177276998029631,39.04688166293882,0.9999997333855095,-3.567631700540937e-06,2.2331955596998675e-06,0.0007302131160197812,-0.053493712839053624
0.45,0.007797898230450897,0.8677256874211575,233.62960119018987,0.20522347819806813,3.7358594465567028,43.63701800076711,0.9996408169079907,-0.02087191292310965,0.014411199421160597,0.008616662986744971,0.2866327231028823,0.17821933926671446,0.14177496807401865,0.0007482461473126171,7.697482838137956e-05,0.02248311649537889,-0.00017480653716787274,0.0018233832518547875,41.46582011687369,0.9999991837507806,6.3466269788478365e-06,3.666670408318971e-06,0.0012776713382744538,-0.05590183317239657
0.47500000000000003,0.013899591393754933,0.9624930762998897,234.75105364587307,0.28539202381448264,3.841650801717691,46.079104156479175,0.999657074147799,-0.017263374583346792,0.01672211257236824,0.010364927520590685,0.28827044098375937,0.17968272020961595,0.15368897893423183,0.0013701869363377719,0.00013936564814735568,0.02007412710201124,-0.000327953524909883,0.0033446768136474276,43.88089363623868,0.9999983069933599,2.458635373305252e-05,5.981169032080748e-06,0.0018399375398186868,-0.058374975986888254
0.5,0.022193783245514263,1.0596116665115802,235.933550330949,0.38068767455289604,3.923893689453875,48.52046258499937,0.9996500226689118,-0.013688938593659383,0.019018658853805583,0.012251213801669257,0.2805347392511078,0.17556773993411076,0.16393199698641123,0.0025705874129965363,0.00025978146000023706,0.015400809974012272,-0.0006222893827961029,0.006286465864481452,46.291729505024875,0.9999972557526647,5.84562566808114e-05,9.956909522110588e-06,0.002342001465718163,-0.060583129968109495
0.525,0.03306050844857789,1.158491817591164,237.17705401879235,0.49115357772350704,3.98264705850443,50.95916222968558,0.999619846378779,-0.010270620165161391,0.021225890899447694,0.014265857394917227,0.26257527277775233,0.165449513636443,0.1734886418457932,0.004942491495294847,0.0004962702737253278,0.009694634424905084,-0.0012035532552393472,0.01210339637151412,48.697722306743955,0.9999962733575237,0.0001224636729025046,1.7093872015156427e-05,0.0027272663077134596,-0.06227721906525085
0.55,0.04687357228989494,1.2585566186165182,238.48147235667474,0.6162764711673789,4.018898504026591,53.3935558590619,0.9995689440357527,-0.007137668952255017,0.02326497006459631,0.01640499251446298,0.23403055475624765,0.14920258380044416,0.18273010525670794,0.009729129876830687,0.0009731450182801982,0.004363006081723878,-0.0023767048445447296,0.02386587740985828,51.09616079164417,0.9999955591077639,0.000245791999077825,3.03219489238942e-05,0.002969921147621784,-0.06334362885199041
0.5750000000000001,0.06398727086772567,1.359266311885256,239.84669235000473,0.7549733444664848,4.034654129544637,55.82322955598388,0.9995016278233259,-0.004419712190221144,0.02505729756031629,0.018668297386025615,0.19516914635857288,0.12707451003411524,0.1915934824051526,0.01956561593364469,0.0019540056836086965,0.0005806550120408412,-0.004799347515131979,0.048161678705773384,53.48667497310335,0.9999951378086394,0.0004888257061156999,5.594988117772005e-05,0.0030793307909997955,-0.06382355952098004
0.6000000000000001,0.084720337744776,1.4601448178564032,241.27259162786254,0.9055089155414547,4.032950149624476,58.24785440100496,0.9994233833954562,-0.00223793858134059,0.0265297497782498,0.021058951675508683,0.1470222016472806,0.09974938460567709,0.2007968080827674,0.040055860186973845,0.00399798122689194,-0.0010580133429105034,-0.00990410243946714,0.09931564814642269,55.868828846959886,0.99999472910533,0.0009777788978586595,0.0001069613277091003,0.003094231610436435,-0.06388743157230453
0.625,0.109341228012697,1.560803553581162,242.75905202932634,1.0655869204644044,4.017801822770234,60.66847028671934,0.9993396929268694,-0.000695421082784101,0.027620351744859977,0.023584091677986366,0.09144771127844302,0.06836834719022888,0.21023673030010603,0.08289130591137026,0.008273413776331909,-0.0006864711136149288,-0.020826139079914333,0.20871987388585345,58.242097375046534,0.999993312923745,0.001978824652531112,0.00021073384672442097,0.003068216425439554,-0.06377105010458438
0.65,0.13805538023682168,1.6609641615351016,244.30599640481958,1.23235216166521,3.994110473378145,63.086712875586365,0.9992549344045459,0.00013272618674832365,0.028284118506373985,0.026248345675142195,0.031162311363914327,0.03453183079392783,0.21980996038139583,0.1708556090128628,0.017054319474905717,0.000962870116804671,-0.04438604873875909,0.44472755895662497,60.608402154733625,0.9999870507305543,0.004050453307161842,0.0004246749661204944,0.0030515324654105816,-0.06369553828208674
0.675,0.17098680323760249,1.760484540603519,245.91336678198527,1.4023472064519342,3.967507094539288,65.50263009955799,0.9991711605080229,0.00021160654957580585,0.028500184094732244,0.029052516844547294,-0.03027769512361351,0.00026212389509401465,0.22921906965655428,0.33981476552478596,0.033909508229217414,0.0029159458269246564,-0.0948669185877921,0.9507151784286298,62.96540897303061,0.9999602797336169,0.008320403858338583,0.0008646637508197433,0.0030760675055738905,-0.06380145399493525
0.7000000000000001,0.20816739918475027,1.8593706153506724,247.5811052216997,1.5718560518239795,3.94392885122067,67.91628294625365,0.9990875140895936,-0.0004452087990956728,0.028276370264690515,0.031992905587527626,-0.08875217280955683,-0.0321730553299909,0.23825059356068493,0.607963717613851,0.06061606367765075,0.004376470793903509,-0.19889964357821505,1.994694427482495,65.30344717198099,0.999852195110022,0.016812134126296185,0.0017385674018159378,0.0031492004031713427,-0.06412220803589697
0.7250000000000001,0.24954517994803543,1.9577583353595556,249.30917672285025,1.7375121940345728,3.9288633509544604,70.3301087444399,0.9990006398591424,-0.0017788685847916186,0.027647011434857743,0.035061453943479676,-0.14012064486694084,-0.06057037974982389,0.24659172696048645,0.8418372335916607,0.08381185595633964,0.005073961950191115,-0.39082413531068566,3.9241183748040926,67.59062114728003,0.9994771010359208,0.032000304284606526,0.0033000829300549204,0.0032579875964842135,-0.06460361982322635
0.75,0.2949814621971868,2.05593452114204,251.0976610844633,1.8959321049931204,3.9279808656004547,72.74959174788115,0.9989048983445759,-0.0036723910781721273,0.026680013444922164,0.03824670025776121,-0.17983670408647812,-0.0825966274333233,0.2543796812780334,0.7698824797103779,0.07651464035079106,0.005442012780421485,-0.6618583259131419,6.656664110508785,69.77543742197737,0.9985730058028128,0.05301621854385088,0.005458206569043688,0.0033824006705212416,-0.06516175563774737
0.775,0.34425510012351596,2.154314602083917,252.94670407051538,2.04404248716543,3.945828137531666,75.1747714253501,0.9987940726969218,-0.005957151195319711,0.025472574016972255,0.04153543446496788,-0.20398015259441934,-0.09634207420090656,0.2614301757351653,1.1452825164363771,0.11377522807225368,0.006308039270883437,-0.9074900551152119,9.146702583644078,71.8794190065837,0.9973552375695639,0.07221522654805276,0.007425437466248699,0.003514829385172421,-0.06576037704359373
0.8,0.397078564237493,2.2534082797975885,254.85644445276637,2.1796312044464616,3.985438430810581,77.60533110805369,0.9986631334348487,-0.008423753791379529,0.02414453104036766,0.04491315732707915,-0.20970057611648854,-0.10053044888067643,0.26785947011092964,-0.3452804858837364,-0.03534050393915489,0.0073943288031566735,-1.2860404994778492,12.986249456431782,73.72819245553703,0.9948543339399369,0.10071917016494752,0.010347731189843837,0.003664350069395921,-0.06645426136339092
0.8250000000000001,0.4531217808369762,2.3537780658375427,256.82699407944824,2.3014871213264603,4.0479286226984055,80.03838771871177,0.9985097446195499,-0.010837528128770847,0.022829259385321977,0.04836147350983324,-0.19564982511929044,-0.09470677680741395,0.2732818412587645,10.15988889846031,1.014496300512505,0.010278817124455414,-1.111105228681887,11.311428436914085,76.36432325087131,0.9956949443892567,0.09213061708328717,0.009418525761649369,0.0038494786666505966,-0.06726763753173814
0.8500000000000001,0.5120388446522209,2.45598622020839,258.8583453427612,2.4096958367508696,4.13215409480864,82.46936083259682,0.9983346746431127,-0.012959514032182613,0.021661599788742682,0.0518641238436022,-0.16243194114150838,-0.07941172943708591,0.2778707974749444,-56.65001202318162,-5.673217671773556,0.0053508059184455324,-4.943128529156601,49.74095765829952,72.94933514396826,0.9418544841625749,0.33422019751105464,0.03451933940559065,0.003924977136696076,-0.06839830741542824
0.875,0.5735071627619581,2.5605392322428426,260.9504430719392,2.5059771404804474,4.234806080175101,84.89805577126856,0.9981410650293762,-0.014571924912137284,0.02076370635038361,0.05540876535842245,-0.11281319849215725,-0.05622401020403696,0.2825645874185534,728.1226135371563,72.92105333785655,0.13392012912461276,15.858176618869527,-157.8444332492989,217.8018794516712,0.8163730368980666,-0.5743730391912004,-0.060170942453140225,0.003183419606725609,-0.06898689606645725
0.9,0.6372625084501758,2.667836990169675,263.1032264406773,2.5934320757785647,4.350449516112622,87.32422984446282,0.9979433934295,-0.015506927675559222,0.020228554843807943,0.05881007358986961,-0.0517532972292073,-0.027734544897584,0.2592862295080273,-29584.733493799453,-2967.8083991799663,1.7060801687241527,-780.0949579675415,7779.12687440864,6024.569712041314,0.6212068378701817,0.7794212642984091,0.08121473328292965,0.002953716401763188,-0.0837181102701647
0.925,0.703136209290995,2.778114651574835,265.3166015735177,2.675995677275683,4.472107989489162,89.74373383263402,0.9978008493649168,-0.015685759096827914,0.020096183577496114,0.061178513549828374,0.014121268298848775,0.002919190021304227,0.12860480453875625,45136362.73876534,4530391.80830887,55771.8162848333,894950.5202637168,-8914674.572958622,11629234.716086946,0.7844701105563674,-0.6167559804009731,-0.06487986300151485,0.0030511735807568613,-0.13962634015954636
0.9500000000000001,0.771060667943032,2.8914245852364973,267.5903089306359,2.758328299449328,4.591696101620377,92.15076203871891,0.9977406126770005,-0.015104545819032936,0.020371549182335174,0.0622073197141662,0.07669416093856135,0.03247430842607986,0.04513137141099636,-102637271705455.28,-10427527841854.78,397213831772857.44,-2661372439381.519,26265119829196.844,20320871122522.438,0.6201485271362153,0.780162574173069,0.0821386466020008,0.003924905709075175,-0.13962634015954636
0.9750000000000001,0.8410918961833713,3.007617236892461,269.9240345370476,2.8453343171768664,4.701486322539884,94.5451706230085,0.9977346237080383,-0.0138444819313933,0.021023152277967767,0.06237953411354546,0.12785204025539873,0.0575568112451915,-0.007928934319589024,3.258442400358423e+26,2.0691668208225454e+27,2.1193913853275177e+33,5.322507234048568e+26,-5.155017436501149e+25,1.36179792014106e+26,0.1934032470617273,-0.0754955860499395,-0.7718485454658801,0.6009537614285826,-0.13962634015954636
1.0,0.9134025263702511,3.1263618014617625,272.3174603278012,2.9413121966760403,4.794892281877359,96.92661967633435,0.9977606310834449,-0.012082371527905582,0.02196839015689432,0.06200290736563267,0.1606877524929328,0.07496603824826593,-0.04198098648208655,2.1677061655777313e+59,-3.4136364515560853e+58,6.378553761380298e+71,-5.46276389755548e+57,-5.640237767881616e+58,5.591015295921728e+52,-0.6009529962637169,-0.7718491024434442,0.07549586726313567,0.1934032920223898,-0.13962634015954636
1.0250000000000001,0.9882763730651679,3.2471977450821545,274.77066913289116,3.051603250041279,4.868713538837587,99.34643209590654,0.9978029854114057,-0.01006751961393548,0.023082166677324004,0.061272282481655824,0.17063733015463162,0.08227854521397898,-0.06435475937050285,-1.0762793473407416e+129,-6.83452210046195e+129,4.414243252920801e+151,-1.798827991470025e+129,1.742226660314254e+128,6.207165408740685e+116,-0.19340329202212345,0.0754958672629418,0.771849102443542,-0.6009529962637012,-0.13962634015954636
