time,w_1,w_2,w_3,v_1,v_2,v_3,q_w,q_x,q_y,q_z
1.2249999999999996,0.0,0.0,0.8639117514378912,0.0,0.0,119.18015211787689,0.9765132507170228,0.0,0.0,0.21545735349268758
1.2499999999999996,0.0,0.0,0.8828569944752896,0.0,0.0,121.5108347400993,0.9741297509853442,0.0,0.0,0.2259894427738418
1.2749999999999995,0.0,0.0,0.9016108737203256,0.0,0.0,123.82757246370439,0.971576635606648,0.0,0.0,0.23672524399241224
1.2999999999999994,0.0,0.0,0.9201895995988009,0.0,0.0,126.13682899087848,0.9688471823552189,0.0,0.0,0.24765931688986204
1.3249999999999993,0.0,0.0,0.9386284063217666,0.0,0.0,128.51370262215693,0.9659346166173013,0.0,0.0,0.25878623692226577
1.3499999999999992,0.0,0.0,0.9572360309745501,0.0,0.0,130.8848869482231,0.9628320458076864,0.0,0.0,0.2701008174104349
1.3749999999999991,0.0,0.0,0.9759003825716036,0.0,0.0,133.19045387917558,0.9595314813137896,0.0,0.0,0.2816013784905264
1.399999999999999,0.0,0.0,0.9943228254947298,0.0,0.0,135.4306662443141,0.9560251649274786,0.0,0.0,0.293284646760425
1.424999999999999,0.0,0.0,1.0123446423742586,0.0,0.0,137.65658334395602,0.9523063659537496,0.0,0.0,0.3051435487831316
1.4499999999999988,0.0,0.0,1.0300920457677538,0.0,0.0,139.86813468848592,0.948369056648357,0.0,0.0,0.31716893352266584
1.4749999999999988,0.0,0.0,1.0476319184778689,0.0,0.0,142.06519958920197,0.9442068724386493,0.0,0.0,0.3293529748455665
1.4999999999999987,0.0,0.0,1.064999092094694,0.0,0.0,144.24751277827852,0.939813283238987,0.0,0.0,0.3416884438308614
1.5249999999999986,0.0,0.0,1.0822108812296993,0.0,0.0,146.43312574272463,0.935181695828601,0.0,0.0,0.35416831561722467
1.5499999999999985,0.0,0.0,1.099354548402957,0.0,0.0,148.6221045900901,0.9303055181308851,0.0,0.0,0.3667855544255053
1.5749999999999984,0.0,0.0,1.1164731804910464,0.0,0.0,150.84857647168687,0.9251778245503488,0.0,0.0,0.3795339154282315
1.5999999999999983,0.0,0.0,1.1337391188036035,0.0,0.0,153.08922033476873,0.9197915131677743,0.0,0.0,0.39240740602661417
1.6249999999999982,0.0,0.0,1.1511279140713622,0.0,0.0,155.2534850450757,0.9141386254708058,0.0,0.0,0.40540174324038813
1.6499999999999981,0.0,0.0,1.1682151723407472,0.0,0.0,157.26151189249111,0.9082112437199227,0.0,0.0,0.41851205093845417
1.674999999999998,0.0,0.0,1.184443424590587,0.0,0.0,159.15303815454345,0.9020036762739748,0.0,0.0,0.43172834976201685
1.699999999999998,0.0,0.0,1.1997578503878725,0.0,0.0,160.9366028501773,0.8955135589676605,0.0,0.0,0.4450342298128028
1.7249999999999979,0.0,0.0,1.2141789204923663,0.0,0.0,162.55480426600394,0.8887394553588642,0.0,0.0,0.45841267487759263
1.7499999999999978,0.0,0.0,1.2274462955862737,0.0,0.0,163.90309914569002,0.8816804767307904,0.0,0.0,0.4718469422935429
1.7749999999999977,0.0,0.0,1.2389590650187237,0.0,0.0,164.9538071739542,0.8743379840389821,0.0,0.0,0.4853175142797226
1.7999999999999976,0.0,0.0,1.2483531733110238,0.0,0.0,165.70463411140065,0.8667179438333263,0.0,0.0,0.4987985623849882
1.8249999999999975,0.0,0.0,1.255486880677996,0.0,0.0,166.2345228757331,0.8588299290145113,0.0,0.0,0.5122608251944798
1.8499999999999974,0.0,0.0,1.2606968962918248,0.0,0.0,166.54480934754883,0.8506859689989252,0.0,0.0,0.5256742167429935
1.8749999999999973,0.0,0.0,1.2641261195702846,0.0,0.0,166.63568377858613,0.8422974405216398,0.0,0.0,0.5390130069772847
1.8999999999999972,0.0,0.0,1.2658365434843535,0.0,0.0,166.50498392374084,0.8336761115374249,0.0,0.0,0.5522536926556844
1.9249999999999972,0.0,0.0,1.2658478284486896,0.0,0.0,166.23087780244848,0.8248345764305622,0.0,0.0,0.5653741429572232
1.949999999999997,0.0,0.0,1.264545766816557,0.0,0.0,165.8149450537008,0.8157864880277883,0.0,0.0,0.5783531844394798
1.974999999999997,0.0,0.0,1.2620839269665287,0.0,0.0,165.08723315122398,0.806543808678527,0.0,0.0,0.5911743268126038
1.999999999999997,0.0,0.0,1.2577213828024423,0.0,0.0,164.36374671645095,0.7971182247744956,0.0,0.0,0.6038232653122573
2.024999999999997,0.0,0.0,1.2526727795331096,0.0,0.0,163.64444279062383,0.7875278877843148,0.0,0.0,0.6162790163245668
2.0499999999999967,0.0,0.0,1.24738715425393,0.0,0.0,162.92927898356533,0.7777825936518533,0.0,0.0,0.6285334016678795
2.0749999999999966,0.0,0.0,1.2420316050022473,0.0,0.0,162.2182134642353,0.7678889482007049,0.0,0.0,0.6405829869979495
2.0999999999999965,0.0,0.0,1.236668643003871,0.0,0.0,161.5112049514748,0.7578523141983239,0.0,0.0,0.6524261413096848
2.1249999999999964,0.0,0.0,1.2313217026488517,0.0,0.0,160.80821270493317,0.7476775498238849,0.0,0.0,0.6640619560623483
2.1499999999999964,0.0,0.0,1.2259995150478713,0.0,0.0,160.10919651617405,0.7373692902689973,0.0,0.0,0.6754898443116633
2.1749999999999963,0.0,0.0,1.2207052413780515,0.0,0.0,159.41411669995628,0.7269320555374298,0.0,0.0,0.6867093902315063
2.199999999999996,0.0,0.0,1.215439919547131,0.0,0.0,158.7229340856854,0.7163702917244895,0.0,0.0,0.6977202914740045
2.224999999999996,0.0,0.0,1.2102037739258236,0.0,0.0,158.03561000903224,0.7056883866935498,0.0,0.0,0.7085223361940362
2.249999999999996,0.0,0.0,1.2049967164549016,0.0,0.0,157.3521063037144,0.6948906758537068,0.0,0.0,0.7191153931126621
2.274999999999996,0.0,0.0,1.1998185396531065,0.0,0.0,156.6723852934374,0.6839814441027994,0.0,0.0,0.7294994065268655
2.299999999999996,0.0,0.0,1.194668991434646,0.0,0.0,155.9964097839914,0.672964926291536,0.0,0.0,0.7396743932173315
2.3249999999999957,0.0,0.0,1.189547804282699,0.0,0.0,155.3241430555004,0.6618453071289745,0.0,0.0,0.7496404400986872
2.3499999999999956,0.0,0.0,1.184454706678861,0.0,0.0,154.65554885482027,0.6506267208905596,0.0,0.0,0.759397702171397
2.3749999999999956,0.0,0.0,1.179389427589685,0.0,0.0,153.9905913880822,0.6393132510708849,0.0,0.0,0.7689464006061644
2.3999999999999955,0.0,0.0,1.1743516982193651,0.0,0.0,153.32923531337877,0.6279089300370267,0.0,0.0,0.7782868208955849
2.4249999999999954,0.0,0.0,1.1693412526794003,0.0,0.0,152.67144573358883,0.6164177387040843,0.0,0.0,0.7874193110477691
2.4499999999999953,0.0,0.0,1.1643578282268594,0.0,0.0,152.01718818933875,0.6048436062409247,0.0,0.0,0.7963442798121132
2.474999999999995,0.0,0.0,1.1594011653300926,0.0,0.0,151.36642865209652,0.5931904098086843,0.0,0.0,0.8050621949334135
2.499999999999995,0.0,0.0,1.1544710076653304,0.0,0.0,150.71913351739605,0.5814619743323848,0.0,0.0,0.8135735814328567
2.524999999999995,0.0,0.0,1.149567102085771,0.0,0.0,150.0752695981889,0.5696620723051573,0.0,0.0,0.8218790199153363
2.549999999999995,0.0,0.0,1.1446891985799748,0.0,0.0,149.43480411832024,0.5577944236242203,0.0,0.0,0.8299791449028849
2.574999999999995,0.0,0.0,1.139837050226399,0.0,0.0,148.7977047061268,0.5458626954576357,0.0,0.0,0.8378746431941503
2.5999999999999948,0.0,0.0,1.1350104131468626,0.0,0.0,148.16393938815395,0.533870502140829,0.0,0.0,0.845566252249875
2.6249999999999947,0.0,0.0,1.1302090464600765,0.0,0.0,147.53347658298912,0.5218214051018555,0.0,0.0,0.8530547586043498
2.6499999999999946,0.0,0.0,1.1254327122357006,0.0,0.0,146.90628509520965,0.5097189128144105,0.0,0.0,0.8603409963028006
2.6749999999999945,0.0,0.0,1.1206811754491106,0.0,0.0,146.28233410944182,0.49756648077759935,0.0,0.0,0.8674258453646599
2.6999999999999944,0.0,0.0,1.1159542039369343,0.0,0.0,145.66159318452927,0.48536751152150326,0.0,0.0,0.8743102302726552
2.7249999999999943,0.0,0.0,1.1112515683533803,0.0,0.0,145.04403224780833,0.4731253546376011,0.0,0.0,0.8809951184876362
2.7499999999999942,0.0,0.0,1.1065730421273547,0.0,0.0,144.42962158948777,0.46084330683312763,0.0,0.0,0.8874815189890479
2.774999999999994,0.0,0.0,1.101918401420354,0.0,0.0,143.818331857131,0.4485246120084718,0.0,0.0,0.8937704808409426
2.799999999999994,0.0,0.0,1.0972874250851234,0.0,0.0,143.21013405023837,0.4361724613567399,0.0,0.0,0.899863091783413
2.824999999999994,0.0,0.0,1.0926798946250615,0.0,0.0,142.6049995149276,0.4237899934846302,0.0,0.0,0.9057604768493142
2.849999999999994,0.0,0.0,1.0880955941543609,0.0,0.0,142.00289993871021,0.41138029455378655,0.0,0.0,0.9114637970061343
2.874999999999994,0.0,0.0,1.0835343103588637,0.0,0.0,141.40380734536183,0.3989463984418201,0.0,0.0,0.9169742478228603
2.8999999999999937,0.0,0.0,1.078995832457623,0.0,0.0,140.8076940898846,0.38649128692220697,0.0,0.0,0.922293058161676
2.9249999999999936,0.0,0.0,1.0744799521651522,0.0,0.0,140.2145328535596,0.3740178898622919,0.0,0.0,0.9274214888943207
2.9499999999999935,0.0,0.0,1.069986463654347,0.0,0.0,139.62429663908762,0.3615290854386468,0.0,0.0,0.9323608316429298
2.9749999999999934,0.0,0.0,1.0655151635200695,0.0,0.0,139.03695876581608,0.3490277003690516,0.0,0.0,0.9371124075451629
2.9999999999999933,0.0,0.0,1.0610658507433783,0.0,0.0,138.45249286505074,0.33651651016038614,0.0,0.0,0.9416775660434281
3.0249999999999932,0.0,0.0,1.0566383266563926,0.0,0.0,137.87087287545012,0.32399823937173794,0.0,0.0,0.946057683697994
3.049999999999993,0.0,0.0,1.0522323949077743,0.0,0.0,137.29207303850112,0.3114755618920526,0.0,0.0,0.950254163023783
3.074999999999993,0.0,0.0,1.0478478614288202,0.0,0.0,136.71606789407414,0.29895110123166646,0.0,0.0,0.9542684313506206
3.099999999999993,0.0,0.0,1.043484534400149,0.0,0.0,136.14283227605603,0.2864274308270854,0.0,0.0,0.9581019397067283
3.124999999999993,0.0,0.0,1.0391422242189696,0.0,0.0,135.57234130805915,0.2739070743583851,0.0,0.0,0.9617561617252213
3.149999999999993,0.0,0.0,1.0348207434669225,0.0,0.0,135.0045703992054,0.26139250607862957,0.0,0.0,0.9652325925733828
3.1749999999999927,0.0,0.0,1.0305199068784798,0.0,0.0,134.43949523998316,0.24888615115471752,0.0,0.0,0.9685327479044737
3.1999999999999926,0.0,0.0,1.026239531309894,0.0,0.0,133.87709179817628,0.23639038601908788,0.0,0.0,0.9716581628318401
3.2249999999999925,0.0,0.0,1.021979435708684,0.0,0.0,133.3173363148629,0.22390753873172506,0.0,0.0,0.9746103909250614
3.2499999999999925,0.0,0.0,1.0177394410836476,0.0,0.0,132.76020530048353,0.21143988935192728,0.0,0.0,0.9773910032279021
3.2749999999999924,0.0,0.0,1.0135193704753895,0.0,0.0,132.20567553097638,0.19898967031931092,0.0,0.0,0.9800015872978023
3.2999999999999923,0.0,0.0,1.009319048927357,0.0,0.0,131.6537240439788,0.18655906684354304,0.0,0.0,0.9824437462666584
3.324999999999992,0.0,0.0,1.0051383034573675,0.0,0.0,131.10432813509365,0.17415021730230684,0.0,0.0,0.9847190979226305
3.349999999999992,0.0,0.0,1.0009769630296264,0.0,0.0,130.55746535421915,0.16176521364702004,0.0,0.0,0.9868292738127167
3.374999999999992,0.0,0.0,0.9968348585272173,0.0,0.0,130.0131135019408,0.14940610181584027,0.0,0.0,0.9887759183658322
3.399999999999992,0.0,0.0,0.9927118227250618,0.0,0.0,129.4712506259847,0.13707488215350574,0.0,0.0,0.9905606880361256
3.424999999999992,0.0,0.0,0.988607690263335,0.0,0.0,128.9318550177303,0.12477350983757261,0.0,0.0,0.9921852504662692
3.4499999999999917,0.0,0.0,0.9845222976213311,0.0,0.0,128.39490520878198,0.11250389531062374,0.0,0.0,0.9936512836704517
3.4749999999999917,0.0,0.0,0.980455483091768,0.0,0.0,127.86037996759819,0.10026790471803723,0.0,0.0,0.994960475236808
3.4999999999999916,0.0,0.0,0.9764070867555233,0.0,0.0,127.32825829617688,0.08806736035091516,0.0,0.0,0.9961145215490145
3.5249999999999915,0.0,0.0,0.9723769504567941,0.0,0.0,126.79851942679616,0.0759040410937854,0.0,0.0,0.9971151270267807
3.5499999999999914,0.0,0.0,0.9683649177786704,0.0,0.0,126.27114281880924,0.0637796828767021,0.0,0.0,0.9979640033849654
3.5749999999999913,0.0,0.0,0.964370834019116,0.0,0.0,125.7461081554925,0.05169597913138176,0.0,0.0,0.9986628689110494
3.599999999999991,0.0,0.0,0.9603945461673481,0.0,0.0,125.22339534094563,0.03965458125102361,0.0,0.0,0.9992134477606903
3.624999999999991,0.0,0.0,0.9564359028806078,0.0,0.0,124.702984497043,0.027657099053474504,0.0,0.0,0.9996174692710939
3.649999999999991,0.0,0.0,0.9524947544613153,0.0,0.0,124.18485596043504,0.01570510124740929,0.0,0.0,0.9998766672919259
3.674999999999991,0.0,0.0,0.9485709528346005,0.0,0.0,123.66899027959884,0.003800115901208771,0.0,0.0,0.9999927795335012
3.699999999999991,0.0,0.0,0.9446643515262034,0.0,0.0,123.15536821193703,-0.008056369085772274,0.0,0.0,0.9999675469319761
3.7249999999999908,0.0,0.0,0.9407748056407367,0.0,0.0,122.64397072092387,-0.019862905509844198,0.0,0.0,0.9998027130312795
3.7499999999999907,0.0,0.0,0.9369021718403038,0.0,0.0,122.1347789732979,-0.03161808438781578,0.0,0.0,0.999500023381513
3.7749999999999906,0.0,0.0,0.9330463083234652,0.0,0.0,121.62777433629994,-0.04332053548029897,0.0,0.0,0.9990612249535562
3.7999999999999905,0.0,0.0,0.9292070748045473,0.0,0.0,121.12293837495592,-0.054968926813752865,0.0,0.0,0.9984880655696112
3.8249999999999904,0.0,0.0,0.9253843324932874,0.0,0.0,120.62025284940349,-0.06656196420152513,0.0,0.0,0.9977822933494236
3.8499999999999903,0.0,0.0,0.9215779440748069,0.0,0.0,120.11969971226154,-0.07809839076414014,0.0,0.0,0.9969456561719158
3.8749999999999902,0.0,0.0,0.9177877736899082,0.0,0.0,119.62126110604208,-0.08957698644907443,0.0,0.0,0.9959799011519773
3.89999999999999,0.0,0.0,0.9140136869156903,0.0,0.0,119.12491936060344,-0.10099656755025048,0.0,0.0,0.994886774132146
3.92499999999999,0.0,0.0,0.9102555507464741,0.0,0.0,118.63065699064407,-0.11235598622747296,0.0,0.0,0.99366801918893
3.94999999999999,0.0,0.0,0.9065132335750331,0.0,0.0,118.13845669323626,-0.12365413002602152,0.0,0.0,0.9923253781535105
3.97499999999999,0.0,0.0,0.9027866051741259,0.0,0.0,117.64830134539905,-0.1348899213966077,0.0,0.0,0.990860590146574
3.99999999999999,0.0,0.0,0.8990755366783213,0.0,0.0,117.16017400170946,-0.14606231721589485,0.0,0.0,0.9892753911270226
4.02499999999999,0.0,0.0,0.8953799005661136,0.0,0.0,116.67405789195149,-0.15717030830777265,0.0,0.0,0.9875715134543117
4.04999999999999,0.0,0.0,0.8916995706423213,0.0,0.0,116.18993641880208,-0.16821291896557022,0.0,0.0,0.9857506854641708
4.07499999999999,0.0,0.0,0.8880344220207642,0.0,0.0,115.70779315555345,-0.17918920647538483,0.0,0.0,0.9838146310574579
4.099999999999991,0.0,0.0,0.8843843311072147,0.0,0.0,115.22761184387107,-0.19009826064069604,0.0,0.0,0.9817650693019089
4.124999999999991,0.0,0.0,0.8807491755826168,0.0,0.0,114.74937639158668,-0.20093920330842815,0.0,0.0,0.9796037140465395
4.1499999999999915,0.0,0.0,0.8771288343865694,0.0,0.0,114.2730708705256,-0.21171118789661741,0.0,0.0,0.9773322735484606
4.174999999999992,0.0,0.0,0.8735231877010692,0.0,0.0,113.79867951436792,-0.22241339892383372,0.0,0.0,0.9749524501118746
4.199999999999992,0.0,0.0,0.8699321169345059,0.0,0.0,113.32618671654271,-0.2330450515405007,0.0,0.0,0.972465939739015
4.2249999999999925,0.0,0.0,0.8663555047059094,0.0,0.0,112.85557702815481,-0.2436053910622508,0.0,0.0,0.9698744317928006
4.249999999999993,0.0,0.0,0.8627932348294413,0.0,0.0,112.38683515594361,-0.2540936925054479,0.0,0.0,0.9671796086709785
4.274999999999993,0.0,0.0,0.8592451922991268,0.0,0.0,111.91994596027315,-0.26450926012500187,0.0,0.0,0.964383145491523
4.299999999999994,0.0,0.0,0.8557112632738246,0.0,0.0,111.45489445315305,-0.2748514269545965,0.0,0.0,0.9614867097890756
4.324999999999994,0.0,0.0,0.8521913350624285,0.0,0.0,110.9916657962897,-0.2851195543494437,0.0,0.0,0.9584919612221976
4.349999999999994,0.0,0.0,0.8486852961092971,0.0,0.0,110.5302452991672,-0.2953130315316741,0.0,0.0,0.9554005512912228
4.374999999999995,0.0,0.0,0.8451930359799079,0.0,0.0,110.07061841715749,-0.3054312751384684,0.0,0.0,0.9522141230664924
4.399999999999995,0.0,0.0,0.8417144453467331,0.0,0.0,109.61277074965905,-0.31547372877302754,0.0,0.0,0.9489343109267585
4.424999999999995,0.0,0.0,0.8382494159753301,0.0,0.0,109.15668803826392,-0.32543986255847607,0.0,0.0,0.9455627403075483
4.449999999999996,0.0,0.0,0.8347978407106458,0.0,0.0,108.7023561649523,-0.33532917269478824,0.0,0.0,0.9421010274592788
4.474999999999996,0.0,0.0,0.8313596134635302,0.0,0.0,108.24976115031433,-0.3451411810188215,0.0,0.0,0.9385507792149198
4.4999999999999964,0.0,0.0,0.8279346291974544,0.0,0.0,107.79888915179858,-0.35487543456753784,0.0,0.0,0.9349135927670006
4.524999999999997,0.0,0.0,0.8245227839154323,0.0,0.0,107.3497264619868,-0.3645315051444882,0.0,0.0,0.9311910554537635
4.549999999999997,0.0,0.0,0.8211239746471384,0.0,0.0,106.90225950689444,-0.37410898888963257,0.0,0.0,0.9273847445542637
4.5749999999999975,0.0,0.0,0.8177380994362226,0.0,0.0,106.45647484429638,-0.3836075058525626,0.0,0.0,0.9234962270922259
4.599999999999998,0.0,0.0,0.8143650573278158,0.0,0.0,106.01235916207774,-0.39302669956919134,0.0,0.0,0.9195270596484634
4.624999999999998,0.0,0.0,0.8110047483562239,0.0,0.0,105.569899276609,-0.4023662366419686,0.0,0.0,0.9154787881816702
4.649999999999999,0.0,0.0,0.8076570735328076,0.0,0.0,105.12908213114514,-0.41162580632367973,0.0,0.0,0.9113529478574042
4.674999999999999,0.0,0.0,0.8043219348340431,0.0,0.0,104.68989479424853,-0.42080512010487886,0.0,0.0,0.9071510628850735
4.699999999999999,0.0,0.0,0.8009992351897633,0.0,0.0,104.25232445823485,-0.42990391130500605,0.0,0.0,0.9028746463627481
4.725,0.0,0.0,0.7976888784715738,0.0,0.0,103.81635843764191,-0.438921934667235,0.0,0.0,0.8985252001296188
4.75,0.0,0.0,0.7943907694814422,0.0,0.0,103.38198416772086,-0.4478589659570914,0.0,0.0,0.8941042146259264
4.775,0.0,0.0,0.7911048139404578,0.0,0.0,102.94918920294948,-0.45671480156488403,0.0,0.0,0.8896131687601913
4.800000000000001,0.0,0.0,0.7878309184777589,0.0,0.0,102.51796121556704,-0.46548925811198183,0.0,0.0,0.88505352978357
4.825000000000001,0.0,0.0,0.7845689906196229,0.0,0.0,102.0882879941305,-0.4741821720609725,0.0,0.0,0.8804267531711757
4.850000000000001,0.0,0.0,0.781318938778721,0.0,0.0,101.66015744209156,-0.4827933993297309,0.0,0.0,0.8757342825101933
4.875000000000002,0.0,0.0,0.7780806722435292,0.0,0.0,101.23355757639445,-0.49132281490942653,0.0,0.0,0.8709775493946313
4.900000000000002,0.0,0.0,0.7748541011678973,0.0,0.0,100.80847652609371,-0.49977031248649295,0.0,0.0,0.866157973326548
4.9250000000000025,0.0,0.0,0.771639136560772,0.0,0.0,100.38490253099204,-0.5081358040685837,0.0,0.0,0.8612769616235963
4.950000000000003,0.0,0.0,0.7684356902760704,0.0,0.0,99.96282394029755,-0.5164192196145315,0.0,0.0,0.8563359093327327
4.975000000000003,0.0,0.0,0.765243675002703,0.0,0.0,99.54222921130038,-0.5246205066683312,0.0,0.0,0.8513361991499383
5.0000000000000036,0.0,0.0,0.7620630042547433,0.0,0.0,99.12310690806804,-0.5327396299971584,0.0,0.0,0.8462792013458035
5.025000000000004,0.0,0.0,0.7588935923617416,0.0,0.0,98.70544570015943,-0.5407765712334384,0.0,0.0,0.8411662736968273
5.050000000000004,0.0,0.0,0.7557353544591804,0.0,0.0,98.28923436135717,-0.5487313285209756,0.0,0.0,0.8359987614222912
5.075000000000005,0.0,0.0,0.7525882064790689,0.0,0.0,97.8744617684178,-0.5566039161651504,0.0,0.0,0.83077799712656
5.100000000000005,0.0,0.0,0.7494520651406761,0.0,0.0,97.46111689983964,-0.5643943642871916,0.0,0.0,0.8255053007466743
5.125000000000005,0.0,0.0,0.7463268479413976,0.0,0.0,97.04918883464813,-0.5721027184825284,0.0,0.0,0.8201819795050979
5.150000000000006,0.0,0.0,0.7432124731477566,0.0,0.0,96.63866675119817,-0.5797290394832233,0.0,0.0,0.8148093278674827
