# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s), X (m), Y (m), Z (m), e0, e1, e2, e3
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,223.997955,0.999048,-0.043619,0.000000,0.000000
0.000025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,223.997955,0.999048,-0.043619,0.000000,0.000000
0.000050,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,223.997955,0.999048,-0.043619,0.000000,0.000000
0.000633,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,223.997955,0.999048,-0.043619,-0.000000,-0.000000
0.001216,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,223.997955,0.999048,-0.043619,-0.000000,-0.000000
0.002382,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000383,0.004383,-0.000000,0.000000,223.997958,0.999048,-0.043619,-0.000000,-0.000000
0.003548,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.001581,0.018073,0.000000,0.000001,223.997971,0.999048,-0.043619,0.000000,-0.000000
0.004714,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.003640,0.041608,0.000000,0.000004,223.998006,0.999048,-0.043619,0.000000,-0.000000
0.015262,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.061438,0.702242,0.000000,0.000348,224.001929,0.999048,-0.043619,0.000000,0.000000
0.015685,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.065231,0.745592,-0.000000,0.000374,224.002235,0.999048,-0.043619,0.000000,0.000000
0.016108,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.069122,0.790065,-0.000000,0.000403,224.002560,0.999048,-0.043619,0.000000,-0.000000
0.016532,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.073050,0.834968,-0.000000,0.000433,224.002904,0.999048,-0.043619,0.000000,0.000000
0.017379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080870,0.924352,-0.000000,0.000501,224.003687,0.999048,-0.043619,0.000000,-0.000000
0.018225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088661,1.013397,0.000000,0.000577,224.004545,0.999048,-0.043619,0.000000,-0.000000
0.025000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.150042,1.714989,0.000000,0.001385,224.013787,0.999048,-0.043619,0.000000,0.000000
0.031775,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.209525,2.394885,-0.000000,0.002603,224.027709,0.999048,-0.043619,-0.000000,-0.000000
0.038549,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.267107,3.053053,-0.000000,0.004218,224.046162,0.999048,-0.043619,0.000000,0.000000
0.050000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.360593,4.121598,0.000000,0.007818,224.087311,0.999048,-0.043619,0.000000,-0.000000
0.051710,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.374262,4.277838,0.000000,0.008446,224.094493,0.999048,-0.043619,0.000000,-0.000000
0.053420,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.387959,4.434396,-0.000000,0.009098,224.101941,0.999048,-0.043619,0.000000,0.000000
0.055130,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.401684,4.591274,0.000000,0.009773,224.109658,0.999048,-0.043619,-0.000000,0.000000
0.058550,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.429218,4.905988,-0.000000,0.011193,224.125897,0.999048,-0.043619,0.000000,-0.000000
0.061969,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.456864,5.221980,0.000000,0.012709,224.143215,0.999048,-0.043619,-0.000000,0.000000
0.065389,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.484622,5.539249,-0.000000,0.014318,224.161615,0.999048,-0.043619,0.000000,0.000000
0.068809,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.512491,5.857798,0.000000,0.016023,224.181103,0.999048,-0.043619,-0.000000,-0.000000
0.075000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.563226,6.437708,0.000000,0.019353,224.219163,0.999048,-0.043619,-0.000000,-0.000000
0.081191,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.614329,7.021812,-0.000000,0.022998,224.260825,0.999048,-0.043619,-0.000000,0.000000
0.087382,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.665799,7.610113,0.000000,0.026961,224.306117,0.999048,-0.043619,0.000000,-0.000000
0.100000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.771843,8.822211,0.000000,0.036029,224.409769,0.999048,-0.043619,-0.000000,0.000000
0.112618,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.879388,10.051451,0.000000,0.046445,224.528828,0.999048,-0.043619,-0.000000,-0.000000
0.125000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.986150,11.271742,0.000000,0.057993,224.660822,0.999048,-0.043619,0.000000,-0.000000
0.137382,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.093848,12.502741,0.000000,0.070869,224.807994,0.999048,-0.043619,-0.000000,-0.000000
0.149763,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,1.202519,13.744854,0.000000,0.085085,224.970476,0.999048,-0.043619,-0.000000,-0.000000
0.150000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,1.204606,13.768714,-0.000000,0.085370,224.973733,0.999048,-0.043619,0.000000,0.000000
0.150237,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.206694,13.792577,0.000000,0.085655,224.976996,0.999048,-0.043619,0.000000,-0.000000
0.150474,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,1.208782,13.816445,-0.000000,0.085941,224.980264,0.999048,-0.043619,0.000000,0.000000
0.150710,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,1.210871,13.840317,0.000000,0.086227,224.983538,0.999048,-0.043619,-0.000000,-0.000000
0.153078,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,1.231776,14.079259,-0.000000,0.089119,225.016589,0.999048,-0.043619,0.000000,-0.000000
0.155445,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,1.252716,14.318607,-0.000000,0.092060,225.050206,0.999048,-0.043619,0.000000,-0.000000
0.157813,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.273692,14.558361,-0.000000,0.095051,225.084390,0.999048,-0.043619,0.000000,-0.000000
0.160181,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.294703,14.798523,0.000000,0.098091,225.119142,0.999048,-0.043619,-0.000000,0.000000
0.175000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,1.426932,16.309903,0.000000,0.118258,225.349647,0.999048,-0.043619,0.000000,-0.000000
0.186723,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,1.531996,17.510790,0.000000,0.135602,225.547895,0.999048,-0.043619,-0.000000,0.000000
0.198447,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.637029,18.711328,0.000000,0.154178,225.760219,0.999048,-0.043619,-0.000000,-0.000000
0.200000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,1.650941,18.870345,0.000000,0.156731,225.789403,0.999048,-0.043619,-0.000000,0.000000
0.201553,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.664853,19.029355,-0.000000,0.159306,225.818834,0.999048,-0.043619,0.000000,0.000000
0.203106,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.678762,19.188341,0.000000,0.161903,225.848511,0.999048,-0.043619,-0.000000,0.000000
0.206212,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,1.706568,19.506158,0.000000,0.167160,225.908607,0.999048,-0.043619,-0.000000,0.000000
0.209319,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,1.734354,19.823751,0.000000,0.172504,225.969690,0.999048,-0.043619,0.000000,-0.000000
0.212425,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,1.762120,20.141119,0.000000,0.177935,226.031759,0.999048,-0.043619,0.000000,-0.000000
0.225000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,1.874328,21.423664,-0.000000,0.200799,226.293104,0.999048,-0.043619,0.000000,-0.000000
0.237575,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,1.986209,22.702474,0.000000,0.225073,226.570553,0.999048,-0.043619,-0.000000,0.000000
0.250000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,2.096427,23.962268,0.000000,0.250436,226.860451,0.999048,-0.043619,-0.000000,-0.000000
0.262425,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.206303,25.218161,0.000000,0.277166,227.165977,0.999048,-0.043619,0.000000,0.000000
0.274849,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,2.315692,26.468480,0.000000,0.305258,227.487073,0.999048,-0.043619,-0.000000,-0.000000
0.275000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,2.317014,26.483591,0.000000,0.305607,227.491060,0.999048,-0.043619,-0.000000,0.000000
0.275151,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.318336,26.498702,0.000000,0.305956,227.495050,0.999048,-0.043619,0.000000,0.000000
0.275301,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,2.319658,26.513812,0.000000,0.306305,227.499041,0.999048,-0.043619,-0.000000,-0.000000
0.276807,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,2.332872,26.664851,-0.000000,0.309809,227.539084,0.999048,-0.043619,0.000000,0.000000
0.278313,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,2.346077,26.815787,0.000000,0.313332,227.579355,0.999048,-0.043619,-0.000000,-0.000000
0.279819,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,2.359273,26.966619,-0.000000,0.316875,227.619852,0.999048,-0.043619,0.000000,0.000000
0.294879,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,2.490732,28.469201,0.000000,0.353395,228.037279,0.999048,-0.043619,0.000000,0.000000
0.300000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,2.535226,28.977769,0.000000,0.366264,228.184373,0.999048,-0.043619,0.000000,0.000000
0.305121,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.579614,29.485125,0.000000,0.379361,228.334069,0.999048,-0.043619,0.000000,-0.000000
0.310242,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,2.623896,29.991264,0.000000,0.392684,228.486359,0.999048,-0.043619,0.000000,0.000000
0.325000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,2.750909,31.443038,0.000000,0.432345,228.939680,0.999048,-0.043619,-0.000000,-0.000000
0.332497,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,2.815140,32.177193,0.000000,0.453210,229.178168,0.999048,-0.043619,0.000000,0.000000
0.332847,-0.000335,0.000578,0.000035,-0.958900,1.652935,0.100645,-0.000275,2.818267,32.211348,-0.000000,0.454196,229.189436,0.999048,-0.043619,0.000000,0.000000
0.333197,-0.000671,0.001157,0.000070,-0.959850,1.654184,0.100360,-0.000551,2.821395,32.245498,-0.000000,0.455183,229.200716,0.999048,-0.043620,0.000000,0.000000
0.346745,-0.013906,0.023860,0.001354,-0.993869,1.697398,0.089096,-0.011287,2.942417,33.567772,-0.000080,0.494226,229.646531,0.999046,-0.043669,0.000085,0.000001
0.350000,-0.017153,0.029400,0.001639,-1.001147,1.706125,0.086333,-0.013874,2.971476,33.885404,-0.000121,0.503852,229.756317,0.999045,-0.043694,0.000129,0.000002
0.353255,-0.020423,0.034967,0.001949,-1.008047,1.714165,0.104132,-0.016446,3.000541,34.203039,-0.000171,0.513572,229.867137,0.999044,-0.043725,0.000181,0.000002
0.356510,-0.023715,0.040558,0.002283,-1.014551,1.721490,0.101240,-0.018995,3.029615,34.520676,-0.000228,0.523386,229.978991,0.999042,-0.043761,0.000243,0.000003
0.357660,-0.024882,0.042539,0.002399,-1.016751,1.723902,0.100215,-0.019888,3.039885,34.632836,-0.000251,0.526875,230.018734,0.999041,-0.043775,0.000266,0.000003
0.358809,-0.026052,0.044521,0.002514,-1.018900,1.726220,0.099188,-0.020778,3.050156,34.744997,-0.000274,0.530375,230.058607,0.999041,-0.043789,0.000292,0.000004
0.359959,-0.027224,0.046507,0.002627,-1.020996,1.728445,0.098158,-0.021663,3.060430,34.857158,-0.000299,0.533887,230.098608,0.999040,-0.043804,0.000318,0.000004
0.371453,-0.039063,0.066471,0.003696,-1.038941,1.745291,0.087775,-0.030167,3.163343,35.978762,-0.000596,0.569655,230.505712,0.999032,-0.043995,0.000643,0.000008
0.375000,-0.042756,0.072667,0.004001,-1.043299,1.748387,0.084545,-0.032651,3.195175,36.324882,-0.000708,0.580932,230.633946,0.999028,-0.044067,0.000766,0.000009
0.378547,-0.046463,0.078872,0.004336,-1.047063,1.750441,0.104239,-0.035048,3.227054,36.670999,-0.000828,0.592323,230.763407,0.999025,-0.044146,0.000901,0.000011
0.382094,-0.050183,0.085083,0.004700,-1.050209,1.751415,0.100806,-0.037348,3.258985,37.017111,-0.000956,0.603826,230.894097,0.999021,-0.044232,0.001047,0.000013
0.383243,-0.051390,0.087095,0.004815,-1.051094,1.751496,0.099693,-0.038070,3.269339,37.129212,-0.001000,0.607576,230.936689,0.999019,-0.044261,0.001096,0.000013
0.384392,-0.052598,0.089107,0.004929,-1.051911,1.751458,0.098579,-0.038781,3.279700,37.241313,-0.001044,0.611338,230.979410,0.999018,-0.044291,0.001147,0.000014
0.385541,-0.053807,0.091120,0.005042,-1.052661,1.751303,0.097465,-0.039480,3.290067,37.353413,-0.001089,0.615112,231.022260,0.999017,-0.044321,0.001199,0.000014
0.391064,-0.059628,0.100785,0.005565,-1.055300,1.748869,0.092107,-0.042657,3.340007,37.892316,-0.001316,0.633421,231.230056,0.999009,-0.044478,0.001464,0.000017
0.396587,-0.065460,0.110430,0.006059,-1.056277,1.743548,0.086751,-0.045511,3.390126,38.431201,-0.001559,0.652007,231.440828,0.999001,-0.044650,0.001756,0.000021
0.400000,-0.069064,0.116372,0.006349,-1.056020,1.738768,0.083446,-0.047096,3.421195,38.764187,-0.001717,0.663630,231.572560,0.998996,-0.044765,0.001950,0.000023
0.403413,-0.072667,0.122297,0.006671,-1.055079,1.732820,0.104816,-0.048534,3.452347,39.097163,-0.001880,0.675360,231.705428,0.998990,-0.044886,0.002154,0.000025
0.406826,-0.076265,0.128198,0.007022,-1.053430,1.725668,0.101256,-0.049814,3.483588,39.430129,-0.002048,0.687196,231.839433,0.998984,-0.045013,0.002368,0.000028
0.416154,-0.086048,0.144166,0.007922,-1.045271,1.699879,0.091581,-0.052400,3.569489,40.340114,-0.002523,0.720093,232.211488,0.998965,-0.045391,0.003004,0.000035
0.425000,-0.095227,0.159039,0.008692,-1.032317,1.666551,0.082513,-0.053517,3.651709,41.202953,-0.002989,0.752033,232.572150,0.998944,-0.045791,0.003675,0.000042
0.433846,-0.104267,0.173576,0.009533,-1.013970,1.624170,0.099135,-0.053177,3.734761,42.065673,-0.003458,0.784705,232.940444,0.998921,-0.046231,0.004411,0.000050
0.442692,-0.113119,0.187694,0.010343,-0.990010,1.572395,0.089682,-0.051222,3.818743,42.928254,-0.003917,0.818116,233.316369,0.998895,-0.046711,0.005211,0.000059
0.450000,-0.120266,0.199003,0.010974,-0.965764,1.522200,0.081787,-0.048313,3.888871,43.640766,-0.004281,0.846280,233.632698,0.998871,-0.047137,0.005919,0.000067
0.457308,-0.127224,0.209926,0.011656,-0.937365,1.465170,0.100385,-0.044116,3.959747,44.353155,-0.004619,0.874959,233.954234,0.998845,-0.047589,0.006667,0.000076
0.464616,-0.133959,0.220407,0.012343,-0.904763,1.401246,0.092101,-0.038530,4.031433,45.065406,-0.004923,0.904158,234.280975,0.998816,-0.048065,0.007454,0.000086
0.471924,-0.140440,0.230393,0.012990,-0.867884,1.330326,0.083824,-0.031466,4.103983,45.777505,-0.005179,0.933885,234.612921,0.998785,-0.048566,0.008279,0.000096
0.475000,-0.143083,0.234436,0.013243,-0.851060,1.298354,0.080422,-0.028032,4.134786,46.077141,-0.005271,0.946555,234.754176,0.998772,-0.048783,0.008637,0.000101
0.478076,-0.145674,0.238378,0.013530,-0.833466,1.265154,0.103702,-0.024316,4.165755,46.376746,-0.005351,0.959319,234.896352,0.998758,-0.049005,0.009001,0.000105
0.481151,-0.148209,0.242217,0.013834,-0.815091,1.230705,0.100019,-0.020313,4.196893,46.676319,-0.005420,0.972179,235.039449,0.998743,-0.049230,0.009371,0.000110
0.484227,-0.150687,0.245947,0.014137,-0.795940,1.195006,0.096283,-0.016016,4.228205,46.975859,-0.005476,0.985136,235.183468,0.998728,-0.049460,0.009747,0.000116
0.494703,-0.158661,0.257793,0.015160,-0.724873,1.064075,0.083146,0.000898,4.336207,47.995909,-0.005558,1.029996,235.680947,0.998674,-0.050268,0.011069,0.000135
0.500000,-0.162398,0.263241,0.015595,-0.685524,0.992398,0.077080,0.010839,4.391635,48.511460,-0.005527,1.053110,235.936538,0.998645,-0.050693,0.011760,0.000145
0.505297,-0.165919,0.268300,0.016065,-0.643891,0.917137,0.097788,0.021747,4.447633,49.026815,-0.005441,1.076520,236.194860,0.998614,-0.051126,0.012465,0.000157
0.510594,-0.169215,0.272951,0.016549,-0.599993,0.838330,0.091439,0.033646,4.504213,49.541936,-0.005295,1.100228,236.455911,0.998582,-0.051569,0.013183,0.000169
0.515890,-0.172272,0.277175,0.017018,-0.553877,0.756060,0.085081,0.046558,4.561388,50.056806,-0.005083,1.124237,236.719689,0.998549,-0.052020,0.013913,0.000182
0.525000,-0.176938,0.283391,0.017762,-0.469500,0.606712,0.074415,0.071196,4.661156,50.941684,-0.004549,1.166243,237.179714,0.998489,-0.052814,0.015192,0.000205
0.534110,-0.180808,0.288202,0.018537,-0.378955,0.447978,0.090506,0.098995,4.762798,51.825769,-0.003776,1.209165,237.647795,0.998425,-0.053627,0.016497,0.000231
0.543219,-0.183826,0.291528,0.019291,-0.282580,0.280491,0.079733,0.130039,4.866376,52.709032,-0.002735,1.253022,238.123927,0.998357,-0.054455,0.017820,0.000260
0.550000,-0.185489,0.292993,0.019807,-0.207359,0.150679,0.071926,0.155298,4.944765,53.365964,-0.001769,1.286286,238.483572,0.998305,-0.055079,0.018813,0.000284
0.556781,-0.186632,0.293564,0.020367,-0.129367,0.016918,0.090531,0.182416,5.024274,54.022411,-0.000625,1.320085,238.847671,0.998250,-0.055708,0.019809,0.000309
0.563562,-0.187238,0.293216,0.020936,-0.048862,-0.120350,0.082274,0.211409,5.104916,54.678362,0.000709,1.354428,239.216219,0.998195,-0.056340,0.020806,0.000336
0.570343,-0.187291,0.291927,0.021470,0.033897,-0.260676,0.074168,0.242288,5.186703,55.333803,0.002247,1.389321,239.589213,0.998137,-0.056972,0.021800,0.000365
0.575000,-0.186999,0.290486,0.021805,0.091850,-0.358496,0.068839,0.264590,5.243540,55.783656,0.003427,1.413608,239.847957,0.998098,-0.057406,0.022480,0.000386
0.579657,-0.186434,0.288587,0.022181,0.150622,-0.457289,0.089790,0.287783,5.300923,56.233259,0.004712,1.438161,240.108795,0.998057,-0.057839,0.023156,0.000408
0.584314,-0.185595,0.286226,0.022572,0.210097,-0.556863,0.083980,0.311866,5.358851,56.682610,0.006108,1.462983,240.371727,0.998016,-0.058271,0.023827,0.000432
0.588971,-0.184477,0.283399,0.022951,0.270161,-0.657038,0.078195,0.336833,5.417324,57.131704,0.007619,1.488075,240.636750,0.997975,-0.058700,0.024491,0.000456
0.600000,-0.180708,0.274844,0.023783,0.413945,-0.895280,0.064841,0.399454,5.557956,58.194179,0.011674,1.548594,241.272695,0.997876,-0.059703,0.026036,0.000519
0.611029,-0.175350,0.263667,0.024617,0.558520,-1.132488,0.078252,0.466916,5.701625,59.255413,0.016447,1.610680,241.920351,0.997777,-0.060680,0.027526,0.000589
0.622057,-0.168402,0.249896,0.025389,0.701944,-1.365369,0.065302,0.539082,5.848294,60.315590,0.021990,1.674367,242.579705,0.997679,-0.061624,0.028948,0.000667
0.625000,-0.166281,0.245789,0.025576,0.739749,-1.426322,0.061975,0.559114,5.887929,60.598312,0.023606,1.691635,242.757613,0.997653,-0.061869,0.029314,0.000689
0.627943,-0.164049,0.241502,0.025796,0.777294,-1.486639,0.085000,0.579462,5.927770,60.880966,0.025281,1.709020,242.936353,0.997628,-0.062110,0.029674,0.000711
0.630885,-0.161707,0.237040,0.026033,0.814538,-1.546266,0.081183,0.600123,5.967815,61.163551,0.027016,1.726523,243.115925,0.997602,-0.062348,0.030027,0.000735
0.633828,-0.159255,0.232403,0.026267,0.851422,-1.605112,0.077331,0.621092,6.008060,61.446068,0.028813,1.744144,243.296328,0.997577,-0.062583,0.030374,0.000759
0.643839,-0.150117,0.215359,0.027054,0.973680,-1.798590,0.063949,0.694649,6.146435,62.406631,0.035396,1.804979,243.916250,0.997493,-0.063353,0.031500,0.000845
0.650000,-0.143895,0.203928,0.027443,1.045895,-1.911617,0.056696,0.741561,6.232690,62.997433,0.039819,1.843114,244.302570,0.997444,-0.063802,0.032150,0.000902
0.656161,-0.137236,0.191817,0.027862,1.115324,-2.019190,0.076048,0.789651,6.319738,63.587939,0.044536,1.881782,244.692529,0.997396,-0.064232,0.032763,0.000962
0.662322,-0.130160,0.179062,0.028287,1.181563,-2.120657,0.068326,0.838855,6.407545,64.178153,0.049552,1.920989,245.086126,0.997351,-0.064641,0.033338,0.001025
0.668484,-0.122685,0.165702,0.028686,1.244186,-2.215333,0.060725,0.889102,6.496073,64.768076,0.054874,1.960740,245.483358,0.997308,-0.065027,0.033873,0.001091
0.675000,-0.114374,0.150962,0.029062,1.306038,-2.307355,0.053061,0.943300,6.590443,65.391691,0.060844,2.003378,245.907444,0.997265,-0.065410,0.034393,0.001165
0.681516,-0.105676,0.135653,0.029481,1.362936,-2.390274,0.071978,0.998490,6.685522,66.014988,0.067170,2.046633,246.335593,0.997225,-0.065765,0.034865,0.001241
0.688033,-0.096625,0.119834,0.029904,1.414395,-2.463334,0.063584,1.054574,6.781256,66.637985,0.073859,2.090510,246.767803,0.997189,-0.066090,0.035286,0.001322
0.694549,-0.087257,0.103574,0.030294,1.459964,-2.525825,0.055372,1.111451,6.877589,67.260694,0.080915,2.135013,247.204072,0.997156,-0.066386,0.035655,0.001406
0.700000,-0.079207,0.089684,0.030581,1.493235,-2.569471,0.048849,1.159559,6.958586,67.781365,0.087105,2.172722,247.572116,0.997131,-0.066610,0.035923,0.001480
0.705451,-0.070988,0.075579,0.030910,1.521839,-2.604850,0.069078,1.208082,7.039924,68.301858,0.093557,2.210873,247.942999,0.997109,-0.066811,0.036153,0.001556
0.710902,-0.062626,0.061304,0.031251,1.545542,-2.631615,0.061759,1.256970,7.121592,68.822384,0.100275,2.249469,248.316719,0.997090,-0.066990,0.036345,0.001634
0.716352,-0.054149,0.046907,0.031571,1.564130,-2.649443,0.054543,1.306162,7.203568,69.343078,0.107261,2.288511,248.693276,0.997074,-0.067146,0.036497,0.001715
0.725000,-0.040534,0.023940,0.032012,1.582649,-2.658687,0.043646,1.384662,7.334160,70.169551,0.118894,2.351368,249.296497,0.997054,-0.067346,0.036659,0.001850
0.733648,-0.026820,0.000999,0.032480,1.587090,-2.643663,0.059790,1.463482,7.465278,70.996635,0.131208,2.415357,249.906868,0.997042,-0.067486,0.036722,0.001990
0.742295,-0.013130,-0.021705,0.032926,1.576849,-2.603544,0.048406,1.542336,7.596757,71.824374,0.144204,2.480481,250.524393,0.997038,-0.067567,0.036687,0.002138
0.750000,-0.001058,-0.041557,0.033264,1.554987,-2.546184,0.038736,1.612388,7.714067,72.562461,0.156358,2.539465,251.080636,0.997040,-0.067589,0.036574,0.002274
0.757705,0.010799,-0.060887,0.033643,1.520894,-2.468238,0.056076,1.682030,7.831401,73.301116,0.169049,2.599353,251.642568,0.997048,-0.067565,0.036386,0.002415
0.765410,0.022346,-0.079538,0.034015,1.474470,-2.369689,0.045643,1.751060,7.948636,74.040361,0.182275,2.660145,252.210194,0.997062,-0.067496,0.036125,0.002561
0.773115,0.033488,-0.097352,0.034332,1.415736,-2.250733,0.035694,1.819277,8.065648,74.780214,0.196030,2.721839,252.783517,0.997081,-0.067383,0.035794,0.002711
0.775000,0.036142,-0.101565,0.034398,1.399495,-2.218543,0.033408,1.835822,8.094231,74.961342,0.199475,2.737072,252.924671,0.997086,-0.067349,0.035703,0.002749
0.776885,0.038765,-0.105716,0.034483,1.382525,-2.185161,0.058512,1.852304,8.122793,75.142507,0.202952,2.752359,253.066166,0.997092,-0.067313,0.035608,0.002786
0.778771,0.041355,-0.109803,0.034587,1.364830,-2.150597,0.055689,1.868720,8.151330,75.323711,0.206459,2.767700,253.208003,0.997098,-0.067273,0.035509,0.002824
0.780656,0.043911,-0.113824,0.034693,1.346415,-2.114861,0.052794,1.885067,8.179841,75.504954,0.209998,2.783094,253.350181,0.997105,-0.067232,0.035406,0.002863
0.782541,0.046431,-0.117777,0.034793,1.327287,-2.077961,0.049989,1.901343,8.208325,75.686236,0.213567,2.798543,253.492701,0.997111,-0.067188,0.035300,0.002901
0.788841,0.054579,-0.130460,0.035089,1.258265,-1.946378,0.041059,1.955178,8.303282,76.292274,0.225715,2.850551,253.971407,0.997135,-0.067024,0.034918,0.003032
0.795140,0.062269,-0.142275,0.035323,1.181571,-1.802430,0.032929,2.008090,8.397854,76.898777,0.238199,2.903157,254.453932,0.997162,-0.066835,0.034497,0.003165
0.800000,0.067856,-0.150747,0.035468,1.117341,-1.683289,0.027105,2.048218,8.470506,77.366955,0.248055,2.944143,254.828759,0.997185,-0.066674,0.034148,0.003269
0.804860,0.073121,-0.158625,0.035657,1.048858,-1.557440,0.048506,2.087698,8.542859,77.835351,0.258104,2.985482,255.205863,0.997209,-0.066499,0.033780,0.003374
0.809719,0.078044,-0.165875,0.035862,0.976307,-1.425231,0.041762,2.126485,8.614871,78.303856,0.268344,3.027171,255.585242,0.997234,-0.066311,0.033393,0.003481
0.814579,0.082604,-0.172468,0.036052,0.899897,-1.287046,0.035162,2.164539,8.686512,78.772416,0.278771,3.069209,255.966899,0.997260,-0.066112,0.032989,0.003589
0.825000,0.091083,-0.184268,0.036387,0.724123,-0.972601,0.021856,2.243539,8.838801,79.777470,0.301743,3.160530,256.793060,0.997320,-0.065651,0.032075,0.003823
